module:pub_input::iter	module:pub_input::its	module:pub_input::numElem	module:pub_input::numNode	module:pub_input::nx	module:pub_input::phase	module:measure:PAPI:PAPI_BR_CN	module:measure:PAPI:PAPI_FP_OPS	module:measure:PAPI:PAPI_TOT_INS	module:measure:time:time
0	500	64000	68921	40	0	20478	1	110251	0.013949
0	600	64000	68921	40	0	20461	0	110168	0.013927
0	600	64000	68921	40	0	20571	0	110879	0.013965
0	600	64000	68921	40	0	20478	0	110251	0.013998
0	100	3375	4096	15	0	12248	0	0	0.010639
0	100	3375	4096	15	0	9941	0	0	0.010568
0	100	3375	4096	15	0	11820	0	0	0.010625
0	20	3375	4096	15	0	12419	1	0	0.011271
0	20	3375	4096	15	0	10646	0	0	0.010596
0	20	3375	4096	15	0	9810	0	0	0.010607
0	200	3375	4096	15	0	10168	0	0	0.010601
0	200	3375	4096	15	0	12236	0	0	0.010592
0	200	3375	4096	15	0	11378	0	0	0.010608
0	30	3375	4096	15	0	11593	0	0	0.010591
0	30	3375	4096	15	0	11050	0	0	0.010591
0	30	3375	4096	15	0	11416	0	0	0.010595
0	300	3375	4096	15	0	11345	0	0	0.010597
0	300	3375	4096	15	0	9895	0	0	0.010575
0	300	3375	4096	15	0	11844	0	0	0.010624
0	400	3375	4096	15	0	11864	0	0	0.010578
0	400	3375	4096	15	0	11267	0	0	0.010615
0	400	3375	4096	15	0	10852	0	0	0.010591
0	50	3375	4096	15	0	12434	1	606	0.010586
0	50	3375	4096	15	0	11574	0	0	0.010615
0	50	3375	4096	15	0	10412	0	0	0.010623
0	500	3375	4096	15	0	11027	0	0	0.010568
0	500	3375	4096	15	0	11162	0	0	0.010609
0	500	3375	4096	15	0	11951	0	0	0.01062
0	600	3375	4096	15	0	9500	0	0	0.010607
0	600	3375	4096	15	0	11444	0	0	0.010628
0	600	3375	4096	15	0	9848	0	0	0.010593
0	100	8000	9261	20	0	9396	0	0	0.010856
0	100	8000	9261	20	0	11209	0	0	0.010813
0	100	8000	9261	20	0	11375	0	0	0.010843
0	20	8000	9261	20	0	11810	0	0	0.010813
0	20	8000	9261	20	0	9475	0	0	0.010832
0	20	8000	9261	20	0	9484	0	0	0.010842
0	200	8000	9261	20	0	12661	0	0	0.010809
0	200	8000	9261	20	0	11300	0	0	0.010829
0	200	8000	9261	20	0	8094	0	0	0.010864
0	30	8000	9261	20	0	12538	0	0	0.010788
0	30	8000	9261	20	0	12936	1	0	0.010862
0	30	8000	9261	20	0	11338	0	0	0.010808
0	300	8000	9261	20	0	12618	0	0	0.010821
0	300	8000	9261	20	0	12691	0	0	0.010866
0	300	8000	9261	20	0	12680	0	0	0.010814
0	400	8000	9261	20	0	12703	0	0	0.010815
0	400	8000	9261	20	0	9547	0	0	0.010897
0	400	8000	9261	20	0	12115	0	0	0.010803
0	50	8000	9261	20	0	12731	0	0	0.011136
0	50	8000	9261	20	0	11498	0	0	0.010868
0	50	8000	9261	20	0	12438	0	0	0.010863
0	500	8000	9261	20	0	12688	0	0	0.010809
0	500	8000	9261	20	0	9843	0	0	0.010875
0	500	8000	9261	20	0	12163	0	0	0.010845
0	600	8000	9261	20	0	12674	0	0	0.01081
0	600	8000	9261	20	0	12722	0	0	0.010809
0	600	8000	9261	20	0	12552	0	0	0.010832
0	100	10648	12167	22	0	10648	1	0	0.010999
0	100	10648	12167	22	0	10671	2	0	0.010985
0	100	10648	12167	22	0	8723	1	0	0.010999
0	20	10648	12167	22	0	11326	0	0	0.010973
0	20	10648	12167	22	0	10212	2	0	0.010991
0	20	10648	12167	22	0	9680	2	0	0.010985
0	200	10648	12167	22	0	10394	2	0	0.010985
0	200	10648	12167	22	0	9565	1	0	0.011017
0	200	10648	12167	22	0	9237	2	0	0.011029
0	30	10648	12167	22	0	9398	2	0	0.011305
0	30	10648	12167	22	0	10240	1	0	0.011004
0	30	10648	12167	22	0	9059	1	0	0.01101
0	300	10648	12167	22	0	10809	1	0	0.010976
0	300	10648	12167	22	0	9759	2	0	0.011032
0	300	10648	12167	22	0	9578	2	0	0.011042
0	400	10648	12167	22	0	10549	0	0	0.010965
0	400	10648	12167	22	0	10650	0	0	0.011025
0	400	10648	12167	22	0	11075	2	0	0.011131
0	50	10648	12167	22	0	10697	2	0	0.011291
0	50	10648	12167	22	0	9486	1	0	0.011027
0	50	10648	12167	22	0	11276	0	0	0.011021
0	500	10648	12167	22	0	10734	2	0	0.011012
0	500	10648	12167	22	0	9015	0	0	0.011018
0	500	10648	12167	22	0	10080	0	0	0.011005
0	600	10648	12167	22	0	10149	0	0	0.010968
0	600	10648	12167	22	0	10553	0	0	0.011021
0	600	10648	12167	22	0	10637	2	0	0.011151
0	100	15625	17576	25	0	9514	0	0	0.011179
0	100	15625	17576	25	0	11251	1	0	0.01121
0	100	15625	17576	25	0	11237	1	0	0.011236
0	20	15625	17576	25	0	11103	0	0	0.011235
0	20	15625	17576	25	0	11068	0	0	0.011186
0	20	15625	17576	25	0	11146	0	0	0.011222
0	200	15625	17576	25	0	10772	0	0	0.011222
0	200	15625	17576	25	0	9496	0	0	0.011217
0	200	15625	17576	25	0	11287	0	0	0.011211
0	30	15625	17576	25	0	10923	1	0	0.011174
0	30	15625	17576	25	0	10999	0	0	0.011188
0	30	15625	17576	25	0	11127	0	0	0.011231
0	300	15625	17576	25	0	9286	0	0	0.011196
0	300	15625	17576	25	0	10897	0	0	0.011223
0	300	15625	17576	25	0	10848	0	0	0.011258
0	400	15625	17576	25	0	11331	0	0	0.011259
0	400	15625	17576	25	0	11088	0	0	0.011193
0	400	15625	17576	25	0	11270	0	0	0.011226
0	50	15625	17576	25	0	10899	0	0	0.011193
0	50	15625	17576	25	0	10283	2	0	0.011206
0	50	15625	17576	25	0	11060	0	0	0.011192
0	500	15625	17576	25	0	9204	0	0	0.01127
0	500	15625	17576	25	0	11212	0	0	0.011203
0	500	15625	17576	25	0	10893	0	0	0.011232
0	600	15625	17576	25	0	10424	0	0	0.011189
0	600	15625	17576	25	0	11218	0	0	0.011212
0	600	15625	17576	25	0	11214	0	0	0.011225
0	100	21952	24389	28	0	10139	2	0	0.011544
0	100	21952	24389	28	0	11574	2	0	0.011546
0	100	21952	24389	28	0	11687	1	0	0.011517
0	20	21952	24389	28	0	12191	2	0	0.011544
0	20	21952	24389	28	0	11452	2	0	0.011514
0	20	21952	24389	28	0	11595	0	0	0.011899
0	200	21952	24389	28	0	11713	2	0	0.011535
0	200	21952	24389	28	0	11344	2	0	0.011572
0	200	21952	24389	28	0	11751	2	0	0.011535
0	30	21952	24389	28	0	11299	2	0	0.011499
0	30	21952	24389	28	0	11625	1	0	0.01151
0	30	21952	24389	28	0	11052	1	0	0.011553
0	300	21952	24389	28	0	11065	2	0	0.011509
0	300	21952	24389	28	0	11832	2	0	0.011564
0	300	21952	24389	28	0	10897	0	0	0.011521
0	400	21952	24389	28	0	11418	2	0	0.011555
0	400	21952	24389	28	0	11596	0	0	0.011535
0	400	21952	24389	28	0	11605	1	0	0.011777
0	50	21952	24389	28	0	10954	2	0	0.011511
0	50	21952	24389	28	0	11113	1	0	0.011517
0	50	21952	24389	28	0	10937	1	0	0.011525
0	500	21952	24389	28	0	11460	2	0	0.011508
0	500	21952	24389	28	0	11620	1	0	0.011527
0	500	21952	24389	28	0	11092	0	0	0.011552
0	600	21952	24389	28	0	11125	2	0	0.011506
0	600	21952	24389	28	0	11808	0	0	0.011573
0	600	21952	24389	28	0	11601	1	0	0.011556
0	100	27000	29791	30	0	10531	0	0	0.011801
0	100	27000	29791	30	0	9828	0	0	0.011798
0	100	27000	29791	30	0	10341	0	0	0.011788
0	20	27000	29791	30	0	11085	0	0	0.011834
0	20	27000	29791	30	0	11511	0	0	0.011797
0	20	27000	29791	30	0	11261	0	0	0.011792
0	200	27000	29791	30	0	11653	0	0	0.011764
0	200	27000	29791	30	0	11486	0	0	0.011779
0	200	27000	29791	30	0	10565	0	0	0.011824
0	30	27000	29791	30	0	11019	0	0	0.01178
0	30	27000	29791	30	0	11241	0	0	0.011827
0	30	27000	29791	30	0	11360	0	0	0.011804
0	300	27000	29791	30	0	11563	0	0	0.011778
0	300	27000	29791	30	0	8566	0	0	0.011789
0	300	27000	29791	30	0	10632	0	0	0.011776
0	400	27000	29791	30	0	11514	0	0	0.01178
0	400	27000	29791	30	0	10739	0	0	0.011803
0	400	27000	29791	30	0	11583	0	0	0.01182
0	50	27000	29791	30	0	10800	0	0	0.011781
0	50	27000	29791	30	0	10903	2	0	0.011774
0	50	27000	29791	30	0	10636	0	0	0.011825
0	500	27000	29791	30	0	11312	0	0	0.011782
0	500	27000	29791	30	0	10525	0	0	0.011814
0	500	27000	29791	30	0	12147	0	0	0.011799
0	600	27000	29791	30	0	11460	0	0	0.011787
0	600	27000	29791	30	0	10766	0	0	0.011794
0	600	27000	29791	30	0	10949	0	0	0.011767
0	100	42875	46656	35	0	8628	0	0	0.012629
0	100	42875	46656	35	0	9502	1	0	0.012615
0	100	42875	46656	35	0	10467	2	0	0.012649
0	20	42875	46656	35	0	9944	1	0	0.01259
0	20	42875	46656	35	0	8426	1	0	0.012608
0	20	42875	46656	35	0	9077	0	0	0.012633
0	200	42875	46656	35	0	8669	2	0	0.012598
0	200	42875	46656	35	0	8967	2	0	0.012611
0	200	42875	46656	35	0	10475	1	0	0.01263
0	30	42875	46656	35	0	9424	1	0	0.012603
0	30	42875	46656	35	0	8592	2	0	0.012626
0	30	42875	46656	35	0	9078	2	0	0.012615
0	300	42875	46656	35	0	10293	0	0	0.013434
0	300	42875	46656	35	0	8693	2	0	0.01265
0	300	42875	46656	35	0	10319	2	0	0.012622
0	400	42875	46656	35	0	8963	1	0	0.012613
0	400	42875	46656	35	0	8946	2	0	0.012597
0	400	42875	46656	35	0	8964	1	0	0.012607
0	50	42875	46656	35	0	9829	0	0	0.01264
0	50	42875	46656	35	0	9643	1	0	0.01264
0	50	42875	46656	35	0	9625	0	0	0.012641
0	500	42875	46656	35	0	9132	0	0	0.012626
0	500	42875	46656	35	0	10519	0	0	0.012611
0	500	42875	46656	35	0	8901	2	0	0.012637
0	600	42875	46656	35	0	9967	1	0	0.01261
0	600	42875	46656	35	0	8882	1	0	0.012617
0	600	42875	46656	35	0	8684	2	0	0.012655
0	100	64000	68921	40	0	8653	0	0	0.0137
0	100	64000	68921	40	0	9003	0	0	0.013708
0	100	64000	68921	40	0	10429	1	0	0.013706
0	20	64000	68921	40	0	9038	0	0	0.013672
0	20	64000	68921	40	0	8848	0	0	0.013693
0	20	64000	68921	40	0	9045	0	0	0.013679
0	200	64000	68921	40	0	8897	0	0	0.01367
0	200	64000	68921	40	0	8991	0	0	0.013703
0	200	64000	68921	40	0	10024	0	0	0.013718
0	30	64000	68921	40	0	8867	1	0	0.013937
0	30	64000	68921	40	0	9007	0	0	0.013696
0	30	64000	68921	40	0	9155	0	0	0.013723
0	300	64000	68921	40	0	9001	0	0	0.013689
0	300	64000	68921	40	0	9000	0	0	0.013724
0	300	64000	68921	40	0	9114	0	0	0.013694
0	400	64000	68921	40	0	10706	0	0	0.013681
0	400	64000	68921	40	0	8662	0	0	0.013703
0	400	64000	68921	40	0	8743	0	0	0.013691
0	50	64000	68921	40	0	8860	1	0	0.013703
0	50	64000	68921	40	0	10082	1	0	0.013675
0	50	64000	68921	40	0	9035	0	0	0.013796
0	500	64000	68921	40	0	9000	2	0	0.013685
0	500	64000	68921	40	0	9000	1	0	0.013678
0	500	64000	68921	40	0	9001	0	0	0.013686
0	600	64000	68921	40	0	8752	0	0	0.013672
0	600	64000	68921	40	0	9125	0	0	0.013694
0	600	64000	68921	40	0	8753	0	0	0.01375
0	100	3375	4096	15	0	10480	0	0	0.010656
0	100	3375	4096	15	0	10504	0	0	0.010668
0	100	3375	4096	15	0	11028	0	0	0.010637
0	20	3375	4096	15	0	10833	0	0	0.011305
0	20	3375	4096	15	0	10562	1	0	0.010608
0	20	3375	4096	15	0	10444	0	0	0.010628
0	200	3375	4096	15	0	10240	0	0	0.010616
0	200	3375	4096	15	0	9117	0	0	0.010623
0	200	3375	4096	15	0	11582	1	0	0.010863
0	30	3375	4096	15	0	10239	1	0	0.010617
0	30	3375	4096	15	0	10210	0	0	0.010662
0	30	3375	4096	15	0	8788	0	0	0.010658
0	300	3375	4096	15	0	11281	0	0	0.010698
0	300	3375	4096	15	0	11253	0	0	0.010637
0	300	3375	4096	15	0	10345	0	0	0.010652
0	400	3375	4096	15	0	11757	1	0	0.010605
0	400	3375	4096	15	0	9302	0	0	0.010678
0	400	3375	4096	15	0	9135	0	0	0.010618
0	50	3375	4096	15	0	10144	0	0	0.01062
0	50	3375	4096	15	0	12279	1	0	0.010635
0	50	3375	4096	15	0	11366	0	0	0.010634
0	500	3375	4096	15	0	10510	0	0	0.010615
0	500	3375	4096	15	0	9723	0	0	0.010636
0	500	3375	4096	15	0	10056	0	0	0.010664
0	600	3375	4096	15	0	10370	0	0	0.010613
0	600	3375	4096	15	0	10009	0	0	0.010641
0	600	3375	4096	15	0	12037	0	0	0.010684
0	100	8000	9261	20	0	8934	0	0	0.010882
0	100	8000	9261	20	0	10482	0	0	0.010869
0	100	8000	9261	20	0	10752	0	0	0.010874
0	20	8000	9261	20	0	10536	0	0	0.010849
0	20	8000	9261	20	0	9697	0	0	0.010893
0	20	8000	9261	20	0	10474	0	0	0.010882
0	200	8000	9261	20	0	10107	1	0	0.010827
0	200	8000	9261	20	0	10017	0	0	0.010854
0	200	8000	9261	20	0	9665	0	0	0.010898
0	30	8000	9261	20	0	11787	0	0	0.010831
0	30	8000	9261	20	0	10403	0	0	0.010859
0	30	8000	9261	20	0	10403	0	0	0.010849
0	300	8000	9261	20	0	9088	0	0	0.010815
0	300	8000	9261	20	0	10211	0	0	0.010854
0	300	8000	9261	20	0	11624	0	0	0.010831
0	400	8000	9261	20	0	9681	0	0	0.010807
0	400	8000	9261	20	0	11575	0	0	0.010916
0	400	8000	9261	20	0	9548	0	0	0.010847
0	50	8000	9261	20	0	10763	0	0	0.011191
0	50	8000	9261	20	0	8939	0	0	0.010871
0	50	8000	9261	20	0	9959	0	0	0.010862
0	500	8000	9261	20	0	11506	1	0	0.010824
0	500	8000	9261	20	0	10744	0	0	0.010882
0	500	8000	9261	20	0	11208	0	0	0.010902
0	600	8000	9261	20	0	10533	0	0	0.010822
0	600	8000	9261	20	0	9661	0	0	0.010838
0	600	8000	9261	20	0	10341	0	0	0.01085
0	100	10648	12167	22	0	10668	2	0	0.011021
0	100	10648	12167	22	0	10967	1	0	0.010997
0	100	10648	12167	22	0	10465	0	0	0.011032
0	20	10648	12167	22	0	10296	0	0	0.010982
0	20	10648	12167	22	0	9149	1	0	0.011007
0	20	10648	12167	22	0	10118	1	0	0.01104
0	200	10648	12167	22	0	10146	2	0	0.010999
0	200	10648	12167	22	0	9585	1	0	0.011002
0	200	10648	12167	22	0	12145	2	0	0.011001
0	30	10648	12167	22	0	10131	2	0	0.011344
0	30	10648	12167	22	0	11253	2	0	0.011029
0	30	10648	12167	22	0	9559	1	0	0.011001
0	300	10648	12167	22	0	12649	1	0	0.010999
0	300	10648	12167	22	0	9995	2	0	0.011027
0	300	10648	12167	22	0	8397	1	0	0.011031
0	400	10648	12167	22	0	10354	2	0	0.010983
0	400	10648	12167	22	0	10638	1	0	0.011018
0	400	10648	12167	22	0	10661	0	0	0.011007
0	50	10648	12167	22	0	11549	2	0	0.01136
0	50	10648	12167	22	0	11257	1	0	0.011041
0	50	10648	12167	22	0	10457	2	0	0.010991
0	500	10648	12167	22	0	9340	1	0	0.010983
0	500	10648	12167	22	0	10239	2	0	0.010996
0	500	10648	12167	22	0	12387	0	0	0.01097
0	600	10648	12167	22	0	10600	2	0	0.010977
0	600	10648	12167	22	0	10325	0	0	0.011018
0	600	10648	12167	22	0	10522	1	0	0.011085
0	100	15625	17576	25	0	8846	0	0	0.011242
