module:input:0:probDimension	module:pub_input::blockSize	module:pub_input::mem_max	module:pub_input::nnz	module:pub_input::t_max	module:measure:PAPI:PAPI_L2_DCM	module:measure:PAPI:PAPI_L2_DC_MR	module:measure:PAPI:PAPI_TOT_INS	module:measure:time:time	module:measure:timestamp:End	module:measure:timestamp:Start	module:output:0:rssUsage	module:output:0:vmUsage
131072	4	50000	80	5	7831407	0.2852013225137025	4982357667	0.796619	1425449209.418737	1425449208.62211	5584	4980
131072	4	50000	80	5	10489871	0.2753091334416422	6031858546	0.938793	1425451999.427787	1425451998.488985	976	244
131072	4	50000	80	5	10505949	0.2757045267643712	6031858557	0.938693	1425454793.296968	1425454792.358267	976	244
4194304	4	5000	80	5	7830760	0.2850691797207853	4982358373	0.795355	1425447865.194535	1425447864.399173	5584	4980
4194304	4	5000	80	5	7831314	0.2851490145166743	4982358376	0.795139	1425450651.555607	1425450650.76046	5584	4980
4194304	4	5000	80	5	7814413	0.2844977214990235	4982358743	0.806615	1425453447.34294	1425453446.536271	1764	4980
1048576	1	500	20	5	22004686	0.6569922076417599	4256650751	0.761806	1425446773.33669	1425446772.574831	-3084	0
524288	4	500	80	5	10595069	0.2781812217949511	6031857669	0.9408530000000001	1425446937.719898	1425446936.779033	-1856	244
524288	4	500	80	5	7904786	0.2879090303755346	4982356621	0.795811	1425449724.754908	1425449723.959087	7216	4980
524288	4	500	80	5	7896489	0.2876833047780888	4982356599	0.797924	1425452515.479812	1425452514.681879	7196	4980
8388608	4	10000	90	5	8604504	0.2740693154086447	5680532062	0.905321	1425448541.738719	1425448540.83339	5968	5364
8388608	4	10000	90	5	11524258	0.2645354426402489	6885157005	1.08001	1425451327.825729	1425451326.745666	-2840	244
8388608	4	10000	90	5	8600103	0.2738889009731188	5680532036	0.905315	1425454129.179116	1425454128.273793	5968	5364
524288	4	1000	90	5	8678838	0.2763817938478156	5680530377	0.9044720000000001	1425447291.84683	1425447290.942351	5968	5364
524288	4	1000	90	5	8661270	0.2758995626932348	5680530372	0.9037500000000001	1425450076.122819	1425450075.219061	5968	5364
524288	4	1000	90	5	8672670	0.2762619812448788	5680530381	0.904156	1425452866.478521	1425452865.574358	5968	5364
131072	4	50000	90	5	8597975	0.2738224469963488	5680531476	0.903402	1425449213.42193	1425449212.51852	5968	5364
1048576	1	500	20	5	21951739	0.6555693687065474	4256650399	0.751093	1425449559.947187	1425449559.196083	2208	0
131072	4	50000	90	5	8617524	0.2744737539802167	5680531474	0.90359	1425452003.44616	1425452002.542562	5968	5364
131072	4	50000	90	5	8657745	0.2756414248349732	5680531857	0.914947	1425454797.335241	1425454796.420233	2148	5364
4194304	4	5000	90	5	8598516	0.2738726459688958	5680532055	0.905074	1425447869.223761	1425447868.318679	5968	5364
4194304	4	5000	90	5	8615033	0.2743774077202086	5680532058	0.905103	1425450655.566205	1425450654.661094	5968	5364
4194304	4	5000	90	5	11509276	0.2643417522252269	6885156708	1.066032	1425453451.501956	1425453450.435916	976	244
262144	4	500	90	5	11626680	0.2670520235196919	6885156637	1.068617	1425446941.879741	1425446940.811116	976	244
262144	4	500	90	5	8654112	0.2755953741593479	5680531826	0.906108	1425449728.753413	1425449727.847299	5968	5364
262144	4	500	90	5	11611115	0.2666486208126522	6885156500	1.068278	1425452519.645474	1425452518.577188	976	244
524288	6	10000	1000	5	65314857	0.2562157713475945	60597163312	9.270877	1425448685.474559	1425448676.203672	2336	0
524288	6	10000	1000	5	87824800	0.2499719209665913	74316015461	11.031362	1425451473.228276	1425451462.196904	2584	248
1048576	1	500	20	5	30243948	0.6647064196543855	4689466357	0.832245	1425452350.92512	1425452350.092867	976	244
524288	6	10000	1000	5	65777603	0.2580471319430708	60597163415	9.265772999999999	1425454272.354013	1425454263.088231	2336	0
131072	6	50000	1000	5	65471917	0.256763500444862	60597162806	9.272696	1425449358.722856	1425449349.45015	2336	0
131072	6	50000	1000	5	66387101	0.2603538387883106	60597162819	9.270305	1425452146.779914	1425452137.509599	2336	0
131072	6	50000	1000	5	65578297	0.2572443546852686	60597162805	9.276716	1425454939.871511	1425454930.594785	2336	0
262144	6	5000	1000	5	65839138	0.2582167172569935	60597163821	9.268316	1425448012.424376	1425448003.156051	2336	0
262144	6	5000	1000	5	65669221	0.2576187581445389	60597163772	9.26651	1425450798.190447	1425450788.923927	2336	0
262144	6	5000	1000	5	87319428	0.2484870880360091	74316015978	11.027286	1425453598.182136	1425453587.15484	2584	248
8388608	6	10000	100	5	8107032	0.2265400055859342	7643497554	1.128069	1425448630.60912	1425448629.481043	2512	1780
8388608	6	10000	100	5	8111694	0.2265577923054195	7643497935	1.143529	1425451416.940952	1425451415.79737	-1340	1780
8388608	6	10000	100	5	8119140	0.2268546197941339	7643497606	1.129871	1425454218.768675	1425454217.638795	4124	1780
16777216	1	10000	30	5	34280712	0.6820062767545874	6046310941	1.078063	1425448099.580507	1425448098.502437	732	0
524288	6	1000	100	5	6078722	0.2344934183957023	6232192314	0.948566	1425447348.505337	1425447347.556761	2588	244
524288	6	1000	100	5	6080364	0.2346055407656163	6232192274	0.948391	1425450133.715515	1425450132.767116	976	244
524288	6	1000	100	5	6079773	0.2345761394286206	6232192278	0.948759	1425452924.224709	1425452923.275942	976	244
131072	6	50000	100	5	8096749	0.2262440251437359	7643496986	1.128408	1425449304.260698	1425449303.132282	2512	1780
131072	6	50000	100	5	8101021	0.2263020076687716	7643497011	1.129277	1425452092.297484	1425452091.168198	4124	1780
131072	6	50000	100	5	6079367	0.2344929897617338	6232193466	0.948676	1425454886.172589	1425454885.223905	976	244
4194304	6	5000	100	5	8101406	0.2263486585944813	7643497596	1.128863	1425447958.814316	1425447957.685443	4124	1780
4194304	6	5000	100	5	6105889	0.2355075648634377	6232193997	0.949123	1425450744.565795	1425450743.616664	976	244
4194304	6	5000	100	5	6084419	0.2347119641392223	6232194002	0.948641	1425453541.566968	1425453540.61832	976	244
262144	6	500	100	5	8094893	0.2262506677557401	7643497440	1.12822	1425446982.908857	1425446981.780629	2512	1780
16777216	1	10000	30	5	34032708	0.6769490014911584	6046311321	1.087777	1425450887.795989	1425450886.708159	-3084	0
262144	6	500	100	5	6079943	0.2345019378989849	6232194185	0.9597020000000001	1425449769.338695	1425449768.37894	-2844	244
262144	6	500	100	5	6092304	0.2349841185353182	6232193923	0.948595	1425452560.756413	1425452559.807808	2588	244
4194304	6	10000	200	5	17155474	0.2451111604479042	14683159282	2.179428	1425448637.960666	1425448635.781186	-2868	244
4194304	6	10000	200	5	12836859	0.2533136860630477	11959058171	1.820876	1425451423.913855	1425451422.092969	7400	5192
4194304	6	10000	200	5	12837485	0.2532876479159665	11959058569	1.827801	1425454225.725703	1425454223.897849	1976	5192
262144	6	1000	200	5	12854718	0.2536014814360334	11959057935	1.819564	1425447355.462163	1425447353.64259	7428	5192
262144	6	1000	200	5	12863272	0.2538842652104654	11959057928	1.819501	1425450140.680968	1425450138.861457	7400	5192
262144	6	1000	200	5	17168380	0.2451563276806211	14683158783	2.16767	1425452931.547381	1425452929.379701	2580	244
131072	6	50000	200	5	12845846	0.2535365126066848	11959057167	1.820012	1425449311.227368	1425449309.407347	7400	5192
131072	6	50000	200	5	12875021	0.2540775883606408	11959057190	1.822517	1425452099.256237	1425452097.43371	7428	5192
16777216	1	10000	30	5	34605745	0.6884733715652473	6046310944	1.079733	1425453684.92512	1425453683.845379	732	0
131072	6	50000	200	5	12863079	0.2539028014013817	11959057146	1.823082	1425454893.144034	1425454891.320944	5796	5192
2097152	6	5000	200	5	12838811	0.2532956590198425	11959058183	1.820783	1425447965.77765	1425447963.956858	7428	5192
2097152	6	5000	200	5	12836839	0.2533139362320097	11959058188	1.820342	1425450751.535975	1425450749.715623	7400	5192
2097152	6	5000	200	5	17152919	0.245057268138163	14683159292	2.179723	1425453548.894628	1425453546.714853	-2840	244
131072	6	500	200	5	12860344	0.2537495324701134	11959057969	1.820486	1425446989.868149	1425446988.047653	7408	5192
131072	6	500	200	5	12837901	0.2534058808501152	11959057936	1.821127	1425449776.285364	1425449774.464227	7428	5192
131072	6	500	200	5	12827286	0.2531466640495407	11959057931	1.820731	1425452567.7195	1425452565.898759	7408	5192
33554432	6	10000	20	5	681053	0.1021084733392435	1508779066	0.212339	1425448605.218703	1425448605.006356	976	244
33554432	6	10000	20	5	516786	0.1052836593419063	1246098737	0.179387	1425451391.483494	1425451391.3041	732	0
33554432	6	10000	20	5	669602	0.1003918659442752	1508779068	0.212459	1425454193.75933	1425454193.546863	976	244
262144	1	5000	1000	5	921762620	0.5560045272112882	235486570221	42.610721	1425447718.171835	1425447675.561104	3056	764
2097152	1	1000	30	5	33938546	0.6751812379268135	6046311060	1.081431	1425447035.603906	1425447034.522465	2340	0
2097152	6	1000	20	5	707324	0.1060358956730937	1508779146	0.212504	1425447323.507703	1425447323.295191	976	244
2097152	6	1000	20	5	535500	0.1090931537374133	1246098818	0.179703	1425450108.837752	1425450108.658041	732	0
2097152	6	1000	20	5	693115	0.1038955257238166	1508779146	0.21234	1425452899.21364	1425452899.001292	976	244
262144	6	100	20	5	673607	0.1009976260706709	1508778807	0.212235	1425446732.624732	1425446732.412489	976	244
262144	6	100	20	5	625071	0.09370624883723754	1508778807	0.211551	1425449519.215089	1425449519.00353	976	244
262144	6	100	20	5	696589	0.1044363981137583	1508778811	0.213475	1425452309.844071	1425452309.630588	976	244
131072	6	50000	20	5	685902	0.1028184679958027	1508778516	0.212081	1425449278.954824	1425449278.742735	976	244
131072	6	50000	20	5	708512	0.1062095640354873	1508778517	0.21216	1425452067.159053	1425452066.946885	976	244
131072	6	50000	20	5	488165	0.09940719982096462	1246098243	0.178726	1425454861.183426	1425454861.004692	732	0
16777216	6	5000	20	5	507113	0.1033035510576578	1246098736	0.178762	1425447933.533315	1425447933.354545	732	0
2097152	1	1000	30	5	46509176	0.6809925876355325	6683599276	1.19837	1425449822.003404	1425449820.805027	976	244
16777216	6	5000	20	5	526303	0.1072147823957712	1246098737	0.179135	1425450719.601042	1425450719.421899	732	0
16777216	6	5000	20	5	509803	0.1038733445410478	1246098736	0.179083	1425453516.418297	1425453516.239206	732	0
1048576	6	500	20	5	532486	0.1084476085502546	1246098820	0.179498	1425446957.818674	1425446957.639168	732	0
1048576	6	500	20	5	515154	0.1049487595709103	1246098816	0.178998	1425449744.343483	1425449744.164477	732	0
1048576	6	500	20	5	619089	0.09281390803119179	1508779145	0.211528	1425452535.628472	1425452535.416936	976	244
16777216	6	10000	30	5	1938483	0.1743116584903875	2412274201	0.343395	1425448607.333067	1425448606.989665	980	248
16777216	6	10000	30	5	1607877	0.1964851638686978	1985494447	0.290289	1425451393.551277	1425451393.26098	732	0
16777216	6	10000	30	5	2108356	0.189566520724493	2412274204	0.345687	1425454195.88296	1425454195.537266	980	248
2097152	6	1000	30	5	1602039	0.1957072500929953	1985494527	0.290455	1425447325.580068	1425447325.289605	732	0
2097152	6	1000	30	5	1604957	0.196107390062062	1985494529	0.292115	1425450110.923266	1425450110.631143	732	0
2097152	1	1000	30	5	34191667	0.6802561585696687	6046311025	1.080821	1425452613.415486	1425452612.334658	732	0
2097152	6	1000	30	5	1472536	0.1799138902467796	1985494525	0.28889	1425452901.27722	1425452900.988323	732	0
262144	6	100	30	5	1465864	0.179064774935251	1985494182	0.288964	1425446734.688138	1425446734.399166	732	0
262144	6	100	30	5	1472470	0.1798806179174763	1985494183	0.288945	1425449521.270039	1425449520.981086	732	0
262144	6	100	30	5	2130392	0.1915160343590261	2412273962	0.345535	1425452311.96693	1425452311.621387	980	248
131072	6	50000	30	5	1653946	0.2018991345397709	1985493971	0.29009	1425449281.032825	1425449280.742727	732	0
131072	6	50000	30	5	1620262	0.1978502286388054	1985493973	0.290221	1425452069.229256	1425452068.939028	732	0
131072	6	50000	30	5	1462817	0.1786036792809442	1985493969	0.288512	1425454863.252334	1425454862.963815	732	0
8388608	6	5000	30	5	1610069	0.1967178363626989	1985494527	0.29042	1425447935.593288	1425447935.302861	732	0
8388608	6	5000	30	5	1488947	0.1818776031318752	1985494527	0.289243	1425450721.651861	1425450721.36261	732	0
8388608	6	5000	30	5	1616403	0.1975076738138228	1985494527	0.290494	1425453518.482101	1425453518.1916	732	0
262144	1	100	30	5	46458952	0.6802061589445153	6683599076	1.198815	1425446659.11586	1425446657.917036	2584	244
1048576	6	500	30	5	1608125	0.1964813511783505	1985494530	0.290812	1425446959.870729	1425446959.579909	732	0
1048576	6	500	30	5	1614317	0.1972222293488461	1985494528	0.2905	1425449746.408126	1425449746.117618	732	0
1048576	6	500	30	5	1625768	0.1986445037693469	1985494530	0.290757	1425452537.710308	1425452537.419543	732	0
16777216	6	10000	40	5	2434931	0.2277004353643479	2681564748	0.409677	1425448609.769563	1425448609.359879	1660	928
16777216	6	10000	40	5	2418931	0.2262569780147521	2681564748	0.409693	1425451395.97198	1425451395.56228	1660	928
16777216	6	10000	40	5	2420069	0.2263816322548333	2681564746	0.409353	1425454198.310837	1425454197.901476	1660	928
2097152	6	1000	40	5	2391073	0.2236488272497908	2681564829	0.409514	1425447328.00398	1425447327.594458	1660	928
2097152	6	1000	40	5	3183251	0.2155759820022131	3272370211	0.486054	1425450113.43483	1425450112.948768	1660	928
2097152	6	1000	40	5	2443747	0.2284908180472204	2681564822	0.409997	1425452903.725722	1425452903.315717	1660	928
131072	6	100	40	5	2185508	0.2044526834328168	2681564692	0.40631	1425446737.11739	1425446736.711072	1660	928
262144	1	100	30	5	33983044	0.6760346705890407	6046310780	1.077838	1425449446.223761	1425449445.145915	732	0
131072	6	100	40	5	2409543	0.2251600013829876	2681565003	0.42079	1425449523.710347	1425449523.289504	-2160	928
131072	6	100	40	5	2400106	0.2241275752521791	2681565003	0.421707	1425452314.416145	1425452313.994386	-2160	928
131072	6	50000	40	5	2234744	0.2089040330762413	2681564712	0.406693	1425449283.467936	1425449283.061235	1660	928
131072	6	50000	40	5	2221587	0.2077150666672401	2681564714	0.406916	1425452071.652314	1425452071.24539	1660	928
131072	6	50000	40	5	2402767	0.2246975009961807	2681564715	0.410054	1425454865.693124	1425454865.283062	1660	928
8388608	6	5000	40	5	2409411	0.2253349848221766	2681564820	0.410029	1425447938.021605	1425447937.611568	1660	928
8388608	6	5000	40	5	2423518	0.2266353204338723	2681564825	0.409901	1425450724.081555	1425450723.671646	1660	928
8388608	6	5000	40	5	3254981	0.2203426981895983	3272370218	0.486207	1425453520.987554	1425453520.50134	1660	928
1048576	6	500	40	5	2419986	0.2264043230378023	2681564826	0.409508	1425446962.297731	1425446961.888216	1660	928
1048576	6	500	40	5	3262480	0.2206925737322343	3272370529	0.499452	1425449748.928917	1425449748.429412	-2160	928
262144	1	100	30	5	34003805	0.6764081953915061	6046310783	1.080235	1425452236.432076	1425452235.351833	732	0
1048576	6	500	40	5	3218110	0.2178889811661794	3272370217	0.485823	1425452540.213749	1425452539.727918	1660	928
1048576	6	10000	500	5	42294108	0.2396796345934796	36798784849	5.423459	1425448654.588965	1425448649.165497	2584	244
1048576	6	10000	500	5	42591958	0.2413157450287913	36798784840	5.427767	1425451440.560045	1425451435.132268	2584	244
1048576	6	10000	500	5	31715270	0.2482081892618953	29972118043	4.564175	1425454241.488079	1425454236.923894	2336	0
131072	6	1000	500	5	42388512	0.2402087050009734	36798784589	5.436055	1425447372.08559	1425447366.649527	2584	244
131072	6	1000	500	5	32367494	0.2533033010425009	29972117746	4.560888	1425450156.444181	1425450151.883279	2336	0
131072	6	1000	500	5	31974069	0.2502070146739751	29972117721	4.558116	1425452947.307688	1425452942.749562	2336	0
131072	6	50000	500	5	42537320	0.240921671922543	36798783838	5.425102	1425449327.83639	1425449322.411278	2584	244
131072	6	50000	500	5	42429526	0.2404184703896075	36798783833	5.424928	1425452115.896877	1425452110.471939	2584	244
131072	6	50000	500	5	32209840	0.2520803797775309	29972117039	4.565491	1425454908.941991	1425454904.37649	2336	0
131072	1	50000	30	5	34110638	0.6785322922814984	6046310559	1.080209	1425448775.12334	1425448774.043123	732	0
524288	6	5000	500	5	32191630	0.2519954875443466	29972116281	4.562018	1425447981.543547	1425447976.981519	2336	0
524288	6	5000	500	5	31796558	0.2488983275924356	29972116422	4.561524	1425450767.302784	1425450762.74125	2336	0
524288	6	5000	500	5	43477319	0.2463031863644085	36798783084	5.428774	1425453565.534775	1425453560.105991	2584	244
16777216	6	10000	50	5	3762855	0.2230509615508869	3703771533	0.5496490000000001	1425448612.46359	1425448611.913935	1744	1012
16777216	6	10000	50	5	3648053	0.2163532318480615	3703771528	0.54953	1425451398.658032	1425451398.108494	1744	1012
16777216	6	10000	50	5	2725240	0.2232826874477431	3030916445	0.462808	1425454200.909272	1425454200.446457	1744	1012
1048576	6	1000	50	5	3657759	0.2168468368807142	3703771616	0.549293	1425447330.702864	1425447330.153564	1744	1012
1048576	6	1000	50	5	2759504	0.2260573685993786	3030916524	0.462575	1425450116.05939	1425450115.596807	1744	1012
1048576	6	1000	50	5	2745381	0.224811375039705	3030916527	0.462655	1425452906.366354	1425452905.903691	1744	1012
131072	6	100	50	5	3762584	0.2231232742059479	3703771496	0.549548	1425446739.787879	1425446739.238324	1744	1012
131072	1	50000	30	5	46493515	0.6807335049577415	6683598752	1.197852	1425451562.886929	1425451561.689069	976	244
131072	6	100	50	5	2741912	0.2247018159554391	3030916401	0.462278	1425449526.288253	1425449525.825967	1744	1012
131072	6	100	50	5	3681077	0.2182235433794253	3703771788	0.562566	1425452317.102381	1425452316.539761	-2076	1012
131072	6	50000	50	5	2769041	0.2268295304247703	3030916421	0.462558	1425449286.059018	1425449285.596452	1744	1012
131072	6	50000	50	5	3709014	0.2199506918546915	3703771457	0.549228	1425452074.334708	1425452073.785472	1744	1012
131072	6	50000	50	5	2756856	0.225822408798245	3030916416	0.462704	1425454868.331698	1425454867.868986	1744	1012
8388608	6	5000	50	5	2736341	0.2241118381825878	3030916522	0.462516	1425447940.613792	1425447940.151268	1744	1012
8388608	6	5000	50	5	2747099	0.2250496738085208	3030916533	0.462951	1425450726.677495	1425450726.214536	1744	1012
8388608	6	5000	50	5	2538657	0.2078362988187589	3030916523	0.459631	1425453523.597246	1425453523.137607	1744	1012
524288	6	500	50	5	2754676	0.2257023343152062	3030914802	0.462674	1425446964.902938	1425446964.440256	1744	1012
524288	6	500	50	5	2560306	0.2097254276842977	3030914801	0.459273	1425449751.525533	1425449751.066252	1744	1012
131072	1	50000	30	5	34190029	0.6801382396211122	6046310554	1.078013	1425454360.358219	1425454359.280198	732	0
524288	6	500	50	5	3679857	0.2182180875667311	3703769909	0.549696	1425452542.90256	1425452542.352856	1744	1012
8388608	6	10000	60	5	3617809	0.2358833662737699	3726135261	0.567137	1425448615.397583	1425448614.830439	1916	1184
8388608	6	10000	60	5	4603499	0.2171303553585364	4563090136	0.671525	1425451401.716696	1425451401.045163	1916	1184
8388608	6	10000	60	5	3622741	0.2360623804412994	3726135292	0.568778	1425454203.84313	1425454203.274345	1916	1184
1048576	6	1000	60	5	3350467	0.218369838920921	3726135240	0.563317	1425447333.629362	1425447333.066037	1916	1184
1048576	6	1000	60	5	3636925	0.2370173620590137	3726135244	0.567852	1425450119.0083	1425450118.440441	1916	1184
1048576	6	1000	60	5	3663888	0.2387175938615908	3726135251	0.567337	1425452909.311425	1425452908.744081	1916	1184
131072	6	100	60	5	3642230	0.2374172717915183	3726135148	0.5676290000000001	1425446742.726615	1425446742.158978	1916	1184
131072	6	100	60	5	4833584	0.228040464672671	4563090065	0.676139	1425449529.345747	1425449528.669597	3548	1184
131072	6	100	60	5	4841587	0.22842536109572	4563090027	0.6759230000000001	1425452320.147666	1425452319.471735	1916	1184
8388608	1	5000	30	5	46968002	0.6877436481639062	6683599274	1.196873	1425447432.142065	1425447430.945184	976	244
131072	6	50000	60	5	4870861	0.2298025033854493	4563089992	0.675468	1425449289.102068	1425449288.426592	1916	1184
131072	6	50000	60	5	3621456	0.2357738704819767	3726135564	0.578264	1425452077.283764	1425452076.705446	-1904	1184
131072	6	50000	60	5	3625972	0.2363694262325806	3726135157	0.567877	1425454871.279703	1425454870.711818	1916	1184
4194304	6	5000	60	5	4457737	0.2103514993123771	4563090125	0.669849	1425447943.640612	1425447942.970755	1916	1184
4194304	6	5000	60	5	4940207	0.2329869471938346	4563090151	0.675859	1425450729.724525	1425450729.048658	1916	1184
4194304	6	5000	60	5	3643755	0.237500453816711	3726135250	0.567563	1425453526.55782	1425453525.990249	1916	1184
524288	6	500	60	5	3636615	0.2369343919999041	3726133533	0.576183	1425446967.858093	1425446967.281902	1916	1184
524288	6	500	60	5	3622798	0.2361535603910525	3726133525	0.567635	1425449754.473103	1425449753.90546	1916	1184
524288	6	500	60	5	3633074	0.2368463941930332	3726133549	0.5680730000000001	1425452545.860919	1425452545.292839	1916	1184
8388608	6	10000	70	5	5790278	0.2279254470007652	5445775644	0.805621	1425448618.828769	1425448618.02314	2084	1352
262144	1	5000	1000	5	1253799399	0.5560340638427336	255957602800	46.150537	1425450504.309685	1425450458.159138	3056	764
8388608	1	5000	30	5	46419275	0.6796874530987101	6683599303	1.195313	1425450215.492607	1425450214.297284	2584	244
8388608	6	10000	70	5	5806546	0.2285218693676781	5445775632	0.805712	1425451405.131537	1425451404.325817	2084	1352
8388608	6	10000	70	5	4383728	0.2382772961023699	4444721723	0.689294	1425454207.142448	1425454206.453101	-1736	1352
1048576	6	1000	70	5	4342627	0.2360716884581961	4444721716	0.6881350000000001	1425447336.925319	1425447336.237131	-1768	1352
1048576	6	1000	70	5	4338432	0.2359564934765451	4444721347	0.676742	1425450122.307883	1425450121.631133	2084	1352
1048576	6	1000	70	5	4372838	0.2377811677516118	4444721348	0.6774210000000001	1425452912.615494	1425452911.938065	2084	1352
131072	6	50000	70	5	5793069	0.2279702780354257	5445774960	0.804879	1425449292.528411	1425449291.723524	2084	1352
131072	6	50000	70	5	5970841	0.2348856537455661	5445774964	0.805825	1425452080.679669	1425452079.873836	2084	1352
131072	6	50000	70	5	4403671	0.2394550348801776	4444720717	0.6767570000000001	1425454874.584178	1425454873.907409	2084	1352
4194304	6	5000	70	5	5803622	0.2282729507333333	5445776006	0.815724	1425447947.056303	1425447946.240526	-1768	1352
4194304	6	5000	70	5	4348187	0.2363507727299683	4444721330	0.676861	1425450733.010519	1425450732.33365	2084	1352
8388608	1	5000	30	5	46345392	0.6786086527384266	6683599322	1.203421	1425453007.017495	1425453005.814064	-8	244
4194304	6	5000	70	5	5828596	0.2293893691418074	5445775633	0.805894	1425453529.981609	1425453529.175707	2084	1352
524288	6	500	70	5	4337729	0.2357905570690653	4444719626	0.676755	1425446971.149799	1425446970.473036	2084	1352
524288	6	500	70	5	4333422	0.2355688321848863	4444719663	0.677965	1425449757.778366	1425449757.100391	3716	1352
524288	6	500	70	5	4365070	0.2372690998290603	4444719630	0.677262	1425452549.158472	1425452548.481203	2084	1352
8388608	6	10000	80	5	4856035	0.2431381072575801	4796158609	0.7296820000000001	1425448622.293874	1425448621.564184	-1072	-1804
8388608	6	10000	80	5	4840502	0.2423496910587195	4796158620	0.730159	1425451408.599546	1425451407.869379	-1072	-1804
8388608	6	10000	80	5	4848155	0.242786642834808	4796158621	0.729967	1425454210.57737	1425454209.847396	-1072	-1804
1048576	6	1000	80	5	4824436	0.2415530779687803	4796158615	0.729461	1425447340.370603	1425447339.641134	-1072	-1804
1048576	6	1000	80	5	4864990	0.243628805687575	4796158624	0.729671	1425450125.766771	1425450125.037093	-1072	-1804
1048576	6	1000	80	5	6458467	0.2341522001065464	5879262986	0.868853	1425452916.240206	1425452915.371345	124	-608
1048576	1	500	30	5	34161841	0.6795881519872695	6046311068	1.080852	1425446777.87382	1425446776.792958	2364	0
131072	6	50000	80	5	6487597	0.2352135378875577	5879262317	0.868298	1425449296.122283	1425449295.253977	124	-608
131072	6	50000	80	5	4806069	0.2406573727652572	4796157989	0.728801	1425452084.134466	1425452083.405657	-1072	-1804
131072	6	50000	80	5	6512980	0.235993448688696	5879262362	0.869051	1425454878.199594	1425454877.330534	1736	-608
4194304	6	5000	80	5	6508115	0.2359350330216204	5879262993	0.86879	1425447950.677893	1425447949.809096	124	-608
4194304	6	5000	80	5	6436092	0.2333460265086143	5879262999	0.868431	1425450736.601902	1425450735.733464	124	-608
4194304	6	5000	80	5	4815239	0.2410427406886282	4796158620	0.730251	1425453533.447732	1425453532.717473	-1072	-1804
524288	6	500	80	5	4807740	0.2407291603921233	4796156900	0.729483	1425446974.607265	1425446973.877775	-1072	-1804
524288	6	500	80	5	6574886	0.2383374480333793	5879261283	0.868828	1425449761.363001	1425449760.494165	124	-608
524288	6	500	80	5	6438116	0.2333964509877734	5879261285	0.868637	1425452552.776904	1425452551.908259	124	-608
8388608	6	10000	90	5	7304294	0.2304717814218382	6761001612	0.998609	1425448626.269774	1425448625.271158	2340	1608
1048576	1	500	30	5	46310853	0.6780307018828146	6683599653	1.207037	1425449564.606246	1425449563.399155	-2840	244
8388608	6	10000	90	5	7285474	0.2298023427841823	6761001610	0.9990329999999999	1425451412.598644	1425451411.599603	2340	1608
8388608	6	10000	90	5	5449047	0.2374645489491533	5513797839	0.839046	1425454214.391675	1425454213.552621	976	244
524288	6	1000	90	5	7274817	0.2295106073479819	6760999898	0.998278	1425447344.337522	1425447343.339237	2340	1608
524288	6	1000	90	5	5478669	0.2385890578424637	5513796422	0.849647	1425450129.580387	1425450128.730687	-2844	244
524288	6	1000	90	5	5453014	0.2376904411855409	5513796115	0.839766	1425452920.055006	1425452919.215232	976	244
131072	6	50000	90	5	5455776	0.2376936426626022	5513797316	0.839051	1425449299.92703	1425449299.087971	976	244
131072	6	50000	90	5	5448156	0.2372446443489774	5513797348	0.840097	1425452087.956873	1425452087.116766	2608	244
131072	6	50000	90	5	5461259	0.2379791789205679	5513797311	0.839762	1425454881.998497	1425454881.158728	976	244
4194304	6	5000	90	5	5463181	0.2379744242814907	5513798146	0.85121	1425447954.484422	1425447953.633159	-2844	244
4194304	6	5000	90	5	5467743	0.2381352610014145	5513797839	0.838856	1425450740.409288	1425450739.570424	976	244
1048576	1	500	30	5	34545261	0.6872697417562423	6046311064	1.08138	1425452355.487123	1425452354.405733	2364	0
4194304	6	5000	90	5	7265467	0.2291745169270698	6761001998	1.010165	1425453537.424737	1425453536.414519	-1480	1608
262144	6	500	90	5	7282323	0.2297578566240161	6761001525	0.999241	1425446978.586643	1425446977.587392	3952	1608
262144	6	500	90	5	5454119	0.2377080821032949	5513797764	0.839874	1425449765.182414	1425449764.34253	2588	244
262144	6	500	90	5	5462014	0.2380229486304913	5513797730	0.83879	1425452556.595504	1425452555.756707	976	244
524288	8	10000	1000	5	115139702	0.3731621344602647	66543798449	10.621369	1425448766.937305	1425448756.315928	2580	244
524288	8	10000	1000	5	115165772	0.3732041894652855	66543798457	10.620765	1425451554.620435	1425451543.999661	2580	244
524288	8	10000	1000	5	88333474	0.3931216554013831	54160032582	8.886664	1425454352.2635	1425454343.376826	2336	0
131072	8	50000	1000	5	88138352	0.3924822174600097	54160032113	8.883369999999999	1425449437.917637	1425449429.034257	2336	0
131072	8	50000	1000	5	115100467	0.3731670427765611	66543797914	10.612175	1425452228.020768	1425452217.408583	2580	244
131072	8	50000	1000	5	114632307	0.3716250298966854	66543797941	10.62191	1425455021.789771	1425455011.167852	2580	244
131072	1	10000	40	5	44175334	0.6688906120841114	7824667794	1.432913	1425448105.202927	1425448103.770006	732	0
262144	8	5000	1000	5	88028481	0.3917917199099201	54160033074	8.876486	1425448091.541572	1425448082.665076	2336	0
262144	8	5000	1000	5	114300200	0.3704493240374721	66543798933	10.620935	1425450879.69962	1425450869.078676	2580	244
262144	8	5000	1000	5	88042792	0.3919209928003672	54160033108	8.880720999999999	1425453676.78779	1425453667.90706	2336	0
