module:input:0:probDimension	module:pub_input::blockSize	module:pub_input::mem_max	module:pub_input::nnz	module:pub_input::t_max	module:measure:PAPI:PAPI_L2_DCM	module:measure:PAPI:PAPI_L2_DC_MR	module:measure:PAPI:PAPI_TOT_INS	module:measure:time:time	module:measure:timestamp:End	module:measure:timestamp:Start	module:output:0:blocked_mflop_median	module:output:0:unblocked_mflop_max
524288	4	500	50	5	1859	0.6525096525096525	281462	0.000587	1425449714.380517	1425449714.379925	360.8446293221312	721.6892586442624
524288	4	500	50	5	1793	0.6243036211699164	281453	0.000597	1425452505.346621	1425452505.346018	360.8505506320971	721.7011012641942
8388608	4	10000	60	5	1729	0.619269340974212	283592	0.000583	1425448530.612864	1425448530.612275	360.9156978699798	721.8313957399596
8388608	4	10000	60	5	1839	0.6396521739130435	283615	0.00059	1425451316.385102	1425451316.384506	361.1610993949507	722.3221987899014
8388608	4	10000	60	5	1785	0.631411390166254	283638	0.000592	1425454117.818803	1425454117.818206	361.0863766542639	722.1727533085277
1048576	4	1000	60	5	1777	0.6142412720359488	282958	0.000605	1425447280.605696	1425447280.605086	360.9690176546291	721.9380353092581
1048576	4	1000	60	5	1880	0.6566538595878449	282949	0.000589	1425450065.00974	1425450065.009145	360.9970662338615	721.994132467723
1048576	4	1000	60	5	1770	0.6252207700459201	283000	0.000599	1425452855.220236	1425452855.21963	360.1984027745413	720.3968055490825
131072	4	100	60	5	1187	0.6881159420289855	281551	0.000175	1425446723.269277	1425446723.269096	361.1974835612809	722.3949671225618
131072	4	100	60	5	1803	0.6411806543385491	281548	0.000589	1425449509.849608	1425449509.849013	357.7342202569673	715.4684405139345
131072	4	100	60	5	1790	0.6431908012935681	281573	0.000595	1425452300.432	1425452300.431398	361.3969356721353	722.7938713442707
131072	4	50000	60	5	1833	0.6380090497737556	281843	0.000588	1425449202.344754	1425449202.344161	360.9935105389072	721.9870210778145
131072	4	50000	60	5	1762	0.620204153467089	281765	0.000601	1425451992.05537	1425451992.054763	361.2607778363354	722.5215556726707
131072	4	50000	60	5	1822	0.6422277053225238	281899	0.0006089999999999999	1425454786.078558	1425454786.077942	361.1595176409531	722.3190352819062
4194304	4	5000	60	5	1843	0.6496298907296439	283407	0.000601	1425447858.123133	1425447858.122527	361.1413284657596	722.2826569315191
4194304	4	5000	60	5	1787	0.6435001800504141	283364	0.000588	1425450644.491491	1425450644.490897	360.9524275890143	721.9048551780286
4194304	4	5000	60	5	1798	0.6249565519638512	283383	0.000613	1425453440.253457	1425453440.252837	360.4893120260192	720.9786240520384
524288	4	500	60	5	1841	0.6343900758097863	281501	0.000587	1425446930.369802	1425446930.369209	361.282144661164	722.5642893223279
524288	4	500	60	5	1165	0.6683878370625359	281475	0.000173	1425449717.526276	1425449717.526097	361.7294491185783	723.4588982371565
524288	4	500	60	5	1810	0.6346423562412342	281487	0.000601	1425452508.382788	1425452508.382181	360.6974485535075	721.394897107015
8388608	4	10000	70	5	1732	0.6081460674157303	283606	0.00058	1425448534.03092	1425448534.030334	363.8180230569693	727.6360461139385
8388608	4	10000	70	5	1800	0.6278339727938612	283642	0.000599	1425451319.811597	1425451319.810992	362.4571094203421	724.9142188406843
8388608	4	10000	70	5	1826	0.6486678507992896	283625	0.000606	1425454121.375739	1425454121.375128	363.5433538906406	727.0867077812811
1048576	4	1000	70	5	1755	0.6183932346723044	282998	0.000583	1425447284.031288	1425447284.030699	363.5617190507926	727.1234381015853
1048576	4	1000	70	5	1852	0.6661870503597123	282971	0.000594	1425450068.455662	1425450068.455062	363.9682305855871	727.9364611711742
1048576	4	1000	70	5	1782	0.6185352308226311	282988	0.000605	1425452858.657625	1425452858.657014	362.5600285041603	725.1200570083206
131072	4	50000	70	5	1762	0.6182456140350877	281804	0.000578	1425449205.772797	1425449205.772213	363.72274405459	727.44548810918
131072	4	50000	70	5	1794	0.6199032480995162	282031	0.000589	1425451995.631925	1425451995.63133	363.66660296553	727.3332059310601
131072	4	50000	70	5	1785	0.6316348195329087	282081	0.000602	1425454789.515245	1425454789.514636	363.7939478600242	727.5878957200483
4194304	4	5000	70	5	1750	0.6138197123816205	283448	0.00059	1425447861.550188	1425447861.549592	363.7785681522593	727.5571363045186
4194304	4	5000	70	5	1156	0.6717024985473562	283292	0.000169	1425450647.915154	1425450647.914979	363.503958534208	727.007917068416
4194304	4	5000	70	5	1810	0.6243532252500862	283411	0.000617	1425453443.681857	1425453443.681234	362.4849914003081	724.9699828006162
524288	4	500	70	5	1102	0.6489988221436984	281459	0.000168	1425446933.925825	1425446933.925652	364.1450253720897	728.2900507441793
524288	4	500	70	5	1729	0.6296431172614713	281447	0.000587	1425449721.076684	1425449721.076091	364.1168874409979	728.2337748819958
524288	4	500	70	5	1774	0.6146916146916147	281476	0.000593	1425452511.815065	1425452511.814465	363.8641760922934	727.7283521845868
8388608	4	10000	80	5	1209	0.6661157024793388	283611	0.000177	1425448537.715275	1425448537.715092	356.6502246356903	713.3004492713807
8388608	4	10000	80	5	1781	0.628662195552418	283590	0.000597	1425451323.639547	1425451323.638945	356.952134272318	713.904268544636
8388608	4	10000	80	5	1797	0.6464028776978418	283642	0.000598	1425454125.185791	1425454125.185186	354.6751636548091	709.3503273096181
1048576	4	1000	80	5	1088	0.6638194020744357	282991	0.000168	1425447287.852674	1425447287.8525	356.641548309417	713.283096618834
1048576	4	1000	80	5	1775	0.6298793470546487	283028	0.000588	1425450072.123351	1425450072.122758	357.3756094216801	714.7512188433602
1048576	4	1000	80	5	1791	0.6449405833633417	283004	0.000601	1425452862.474657	1425452862.474049	356.7642129128135	713.5284258256271
131072	4	50000	80	5	1795	0.6365248226950354	282006	0.000581	1425449209.434915	1425449209.434328	357.224667499803	714.4493349996061
131072	4	50000	80	5	1863	0.6393273850377488	282080	0.000595	1425451999.445804	1425451999.445203	357.3817078328986	714.7634156657972
131072	4	50000	80	5	1734	0.602711157455683	281983	0.000603	1425454793.314936	1425454793.314327	356.9996526720711	713.9993053441423
4194304	4	5000	80	5	1843	0.6615218951902369	283438	0.000598	1425447865.20665	1425447865.206047	357.1808601733747	714.3617203467494
4194304	4	5000	80	5	1768	0.64738191138777	283418	0.000585	1425450651.569042	1425450651.56845	357.1492443428824	714.2984886857648
4194304	4	5000	80	5	1181	0.6687429218573047	283365	0.000172	1425453447.348044	1425453447.347866	357.3111532305933	714.6223064611866
524288	4	500	80	5	1160	0.6670500287521565	281464	0.000169	1425446937.724699	1425446937.724524	356.7726057918557	713.5452115837113
524288	4	500	80	5	1173	0.676860934795153	281464	0.000168	1425449724.759057	1425449724.758883	356.9472093081238	713.8944186162477
524288	4	500	80	5	1128	0.6738351254480287	281425	0.000174	1425452515.485186	1425452515.485006	354.7172140962711	709.4344281925422
8388608	4	10000	90	5	1744	0.6145172656800564	283606	0.000584	1425448541.754968	1425448541.754378	360.6359629456367	721.2719258912734
8388608	4	10000	90	5	1103	0.6604790419161677	283615	0.000171	1425451327.830836	1425451327.830659	360.859304228895	721.71860845779
8388608	4	10000	90	5	1790	0.6271899088997898	283626	0.000615	1425454129.194774	1425454129.194152	361.5477893091298	723.0955786182597
524288	4	1000	90	5	1798	0.6293314665733286	281448	0.000579	1425447291.860131	1425447291.859546	360.2365431966319	720.4730863932639
524288	4	1000	90	5	1783	0.6320453739808578	281446	0.000588	1425450076.138197	1425450076.137603	361.3212721135824	722.6425442271649
524288	4	1000	90	5	1708	0.5905947441217151	281484	0.000597	1425452866.494919	1425452866.494316	361.0883358620458	722.1766717240915
131072	4	50000	90	5	1774	0.6215837421163279	282043	0.0005820000000000001	1425449213.437801	1425449213.437213	361.5431372987022	723.0862745974044
131072	4	50000	90	5	1759	0.5972835314091681	282080	0.000597	1425452003.4633	1425452003.462696	361.1762643049053	722.3525286098106
131072	4	50000	90	5	1140	0.6654991243432574	281955	0.00017	1425454797.339877	1425454797.339701	361.0409083833388	722.0818167666775
4194304	4	5000	90	5	1788	0.6516034985422741	283418	0.000585	1425447869.236825	1425447869.236234	361.3416651082256	722.6833302164512
4194304	4	5000	90	5	1797	0.6334155798378569	283232	0.000589	1425450655.581827	1425450655.581232	361.0019962263246	722.0039924526492
4194304	4	5000	90	5	1753	0.6209705986539142	283418	0.000598	1425453451.522066	1425453451.521462	361.473888189891	722.947776379782
262144	4	500	90	5	1786	0.6284306826178747	281671	0.000603	1425446941.890779	1425446941.89017	359.9880914697312	719.9761829394624
262144	4	500	90	5	1691	0.6041443372633083	281651	0.000581	1425449728.767118	1425449728.766531	361.2193416581333	722.4386833162666
262144	4	500	90	5	1802	0.6405972271596161	281469	0.000601	1425452519.661384	1425452519.660778	361.0171993157327	722.0343986314655
524288	6	10000	1000	5	1134	0.6823104693140795	281690	0.000168	1425448685.479106	1425448685.478932	341.435508729393	682.8710174587859
524288	6	10000	1000	5	1134	0.6819001803968732	281720	0.000168	1425451473.232872	1425451473.232698	341.2944914448576	682.5889828897152
524288	6	10000	1000	5	1200	0.6972690296339338	281720	0.00017	1425454272.358164	1425454272.357989	341.5876146779379	683.1752293558758
131072	6	50000	1000	5	1186	0.6512904997254256	282238	0.000176	1425449358.727261	1425449358.727078	341.4866261103554	682.9732522207108
131072	6	50000	1000	5	1112	0.6468877254217569	282266	0.000169	1425452146.784456	1425452146.784282	341.2365190413087	682.4730380826173
131072	6	50000	1000	5	1121	0.6457373271889401	282105	0.000168	1425454939.87562	1425454939.875446	341.5176214905652	683.0352429811304
262144	6	5000	1000	5	1135	0.6664709336465061	281737	0.000173	1425448012.428258	1425448012.42808	341.2824598115337	682.5649196230675
262144	6	5000	1000	5	1181	0.6806916426512968	281707	0.000174	1425450798.195292	1425450798.195113	341.5635532695538	683.1271065391076
262144	6	5000	1000	5	1144	0.6797385620915033	281736	0.000168	1425453598.1868	1425453598.186626	341.2884860947693	682.5769721895385
8388608	6	10000	100	5	1790	0.6345267635590216	283626	0.000585	1425448630.623184	1425448630.622588	343.8652102316545	687.7304204633091
8388608	6	10000	100	5	1140	0.6785714285714286	283561	0.000171	1425451416.945661	1425451416.945484	340.124620314223	680.249240628446
8388608	6	10000	100	5	1137	0.6735781990521327	283610	0.000169	1425454218.773089	1425454218.772913	343.3522991204673	686.7045982409346
524288	6	1000	100	5	1157	0.6668587896253603	281562	0.000169	1425447348.509435	1425447348.50926	343.859095134274	687.718190268548
524288	6	1000	100	5	1743	0.6058394160583942	281564	0.0005820000000000001	1425450133.732123	1425450133.731535	343.4492473937621	686.8984947875241
524288	6	1000	100	5	1862	0.6542515811665496	281589	0.000594	1425452924.242047	1425452924.241446	343.8928363131243	687.7856726262486
131072	6	50000	100	5	1861	0.6450606585788562	282081	0.0005820000000000001	1425449304.277344	1425449304.276755	343.6982829167831	687.3965658335662
131072	6	50000	100	5	1129	0.6692353289863663	281979	0.000167	1425452092.301839	1425452092.301666	343.620565295291	687.241130590582
131072	6	50000	100	5	1733	0.6198140200286123	282076	0.000613	1425454886.191153	1425454886.190535	343.6291988508565	687.258397701713
4194304	6	5000	100	5	1156	0.6674364896073903	283232	0.000168	1425447958.818901	1425447958.818726	343.519732228991	687.0394644579819
4194304	6	5000	100	5	1866	0.6605309734513274	283443	0.0006089999999999999	1425450744.581659	1425450744.581044	343.5887722826247	687.1775445652494
4194304	6	5000	100	5	1743	0.6176470588235294	283428	0.000599	1425453541.584889	1425453541.584285	343.6275142205815	687.2550284411629
262144	6	500	100	5	1785	0.6334279630943932	281698	0.000589	1425446982.923742	1425446982.923146	343.4395711375768	686.8791422751535
262144	6	500	100	5	1164	0.6899822169531713	281736	0.000171	1425449769.34347	1425449769.343293	343.3962450254174	686.7924900508349
262144	6	500	100	5	1099	0.669305724725944	281702	0.000168	1425452560.760906	1425452560.760732	343.5542487872661	687.1084975745322
4194304	6	10000	200	5	1162	0.6807264206209724	283366	0.000173	1425448637.96561	1425448637.965431	343.9870527036247	687.9741054072495
4194304	6	10000	200	5	1188	0.6589018302828619	283357	0.000218	1425451423.91827	1425451423.918046	344.2060183263712	688.4120366527425
4194304	6	10000	200	5	1226	0.6969869243888573	283363	0.000175	1425454225.730266	1425454225.730086	344.1092823066483	688.2185646132966
262144	6	1000	200	5	1127	0.6867763558805606	281686	0.000168	1425447355.465916	1425447355.465742	344.2443360351272	688.4886720702543
262144	6	1000	200	5	1121	0.68899815611555	281724	0.000168	1425450140.685166	1425450140.684992	344.0941620174384	688.1883240348767
262144	6	1000	200	5	1115	0.6625074272133096	281686	0.000168	1425452931.552119	1425452931.551946	344.2343203559671	688.4686407119342
131072	6	50000	200	5	1137	0.6672535211267606	282365	0.000168	1425449311.231615	1425449311.231441	344.2526102966487	688.5052205932974
131072	6	50000	200	5	1179	0.6882661996497373	282236	0.000168	1425452099.260864	1425452099.260689	343.5225254397309	687.0450508794619
131072	6	50000	200	5	1769	0.6233262861169838	282455	0.000607	1425454893.164008	1425454893.163395	343.8780545612735	687.7561091225471
2097152	6	5000	200	5	1127	0.6752546434991012	283118	0.000169	1425447965.781985	1425447965.78181	344.1105877176693	688.2211754353386
2097152	6	5000	200	5	1126	0.6710369487485102	283169	0.000169	1425450751.541059	1425450751.540884	344.3379890578646	688.6759781157292
2097152	6	5000	200	5	1214	0.6901648664013644	283194	0.00017	1425453548.899901	1425453548.899725	344.1945899797468	688.3891799594935
131072	6	500	200	5	1145	0.6893437688139675	281481	0.000169	1425446989.872172	1425446989.871998	344.1174412880268	688.2348825760536
131072	6	500	200	5	1142	0.67018779342723	281463	0.000167	1425449776.28999	1425449776.289817	344.0317369082717	688.0634738165434
131072	6	500	200	5	1135	0.6660798122065728	281552	0.000173	1425452567.724252	1425452567.724074	344.1257094505116	688.2514189010233
33554432	6	10000	20	5	1127	0.6613849765258216	283422	0.000169	1425448605.222605	1425448605.22243	341.3425982600777	682.6851965201554
33554432	6	10000	20	5	1087	0.6512881965248651	283422	0.000169	1425451391.487038	1425451391.486863	338.6673530411927	677.3347060823853
33554432	6	10000	20	5	1138	0.665886483323581	283422	0.000169	1425454193.765681	1425454193.765506	341.5593880530454	683.1187761060908
2097152	6	1000	20	5	1136	0.6713947990543735	283136	0.000169	1425447323.511822	1425447323.511648	340.2311765730888	680.4623531461775
2097152	6	1000	20	5	1117	0.6636957813428401	283116	0.000169	1425450108.841843	1425450108.841668	340.2159698217	680.4319396433999
2097152	6	1000	20	5	1130	0.669431279620853	283128	0.000168	1425452899.2171	1425452899.216926	341.1213796956765	682.2427593913529
262144	6	100	20	5	1076	0.6541033434650456	281711	0.000168	1425446732.631051	1425446732.630878	341.6690659530904	683.3381319061808
262144	6	100	20	5	1137	0.6928702010968921	281696	0.000169	1425449519.218626	1425449519.218452	342.826732504859	685.6534650097179
262144	6	100	20	5	1179	0.6858638743455497	281659	0.000174	1425452309.848332	1425452309.848152	340.7466694802087	681.4933389604173
131072	6	50000	20	5	1124	0.669047619047619	281792	0.000168	1425449278.958385	1425449278.958211	341.693841679558	683.387683359116
131072	6	50000	20	5	1184	0.6863768115942029	281523	0.000168	1425452067.162933	1425452067.162759	341.0179290715226	682.0358581430452
131072	6	50000	20	5	1167	0.6780941313190005	281493	0.000167	1425454861.187019	1425454861.186846	342.5075336102342	685.0150672204685
16777216	6	5000	20	5	1165	0.6877213695395513	283233	0.000168	1425447933.537042	1425447933.536869	341.2484276407176	682.4968552814352
16777216	6	5000	20	5	1128	0.6600351082504389	283212	0.000173	1425450719.605235	1425450719.605056	340.2452147809911	680.4904295619823
16777216	6	5000	20	5	1147	0.6823319452706722	283086	0.000169	1425453516.424055	1425453516.423881	341.0226300113727	682.0452600227453
1048576	6	500	20	5	1060	0.6511056511056511	282963	0.000169	1425446957.822528	1425446957.822354	340.3423441114359	680.6846882228718
1048576	6	500	20	5	1142	0.6658892128279883	282966	0.000169	1425449744.34764	1425449744.347464	341.3225826549161	682.6451653098321
1048576	6	500	20	5	1109	0.6581602373887241	282975	0.000168	1425452535.631967	1425452535.631792	343.060872920408	686.1217458408159
16777216	6	10000	30	5	1754	0.6048275862068966	283226	0.000586	1425448607.347279	1425448607.346687	338.6207646982735	677.241529396547
16777216	6	10000	30	5	1670	0.607493634048745	283279	0.0005509999999999999	1425451393.56584	1425451393.565282	335.6751036165766	671.3502072331531
16777216	6	10000	30	5	1790	0.629838142153413	283271	0.000614	1425454195.901339	1425454195.900719	335.5753846830001	671.1507693660002
2097152	6	1000	30	5	1812	0.6418703506907545	283206	0.000581	1425447325.594085	1425447325.593497	335.6949178574046	671.3898357148092
2097152	6	1000	30	5	1848	0.6614173228346457	283206	0.000585	1425450110.937559	1425450110.936967	335.6839855732046	671.3679711464092
2097152	6	1000	30	5	1771	0.6379682997118156	283200	0.000563	1425452901.293314	1425452901.292744	338.595042300712	677.190084601424
262144	6	100	30	5	1725	0.6372367934983376	281704	0.00054	1425446734.699122	1425446734.698575	338.0502298444869	676.1004596889738
262144	6	100	30	5	1733	0.630870040043684	281722	0.000546	1425449521.283301	1425449521.282748	338.5741891713233	677.1483783426467
262144	6	100	30	5	1756	0.6172231985940246	281734	0.000605	1425452311.984265	1425452311.983654	335.3836265404231	670.7672530808462
131072	6	50000	30	5	1895	0.6561634349030471	281804	0.000605	1425449281.046577	1425449281.045966	336.1944618294935	672.3889236589871
131072	6	50000	30	5	1722	0.6108549130897482	281684	0.0005419999999999999	1425452069.243753	1425452069.243205	335.3202103606654	670.6404207213308
131072	6	50000	30	5	1822	0.6504819707247411	281762	0.000578	1425454863.269563	1425454863.268979	339.4599234402883	678.9198468805766
8388608	6	5000	30	5	1792	0.6525855790240349	283612	0.000556	1425447935.606448	1425447935.605886	335.5460267013896	671.0920534027792
8388608	6	5000	30	5	1975	0.7003546099290781	283585	0.000607	1425450721.667637	1425450721.667025	337.7103521664346	675.4207043328693
8388608	6	5000	30	5	1752	0.6410537870472008	283558	0.000558	1425453518.497719	1425453518.497155	335.4006779914708	670.8013559829416
1048576	6	500	30	5	1735	0.6357640161231221	282990	0.000548	1425446959.882953	1425446959.882399	335.5665084723692	671.1330169447384
1048576	6	500	30	5	1725	0.6134423897581792	282981	0.00055	1425449746.422307	1425449746.421752	335.4948332109402	670.9896664218803
1048576	6	500	30	5	1855	0.6508771929824562	283003	0.000621	1425452537.725554	1425452537.724927	334.8436527801747	669.6873055603494
16777216	6	10000	40	5	1881	0.6463917525773196	283281	0.000583	1425448609.78338	1425448609.782791	337.2915152188363	674.5830304376725
16777216	6	10000	40	5	1809	0.6342917251051894	283256	0.000613	1425451395.988372	1425451395.987752	338.147562487332	676.295124974664
16777216	6	10000	40	5	1792	0.6361377351792687	283221	0.000601	1425454198.329703	1425454198.329096	338.1208226079775	676.241645215955
2097152	6	1000	40	5	1827	0.6451271186440678	283142	0.00059	1425447328.017267	1425447328.016671	338.4092421098298	676.8184842196597
2097152	6	1000	40	5	1834	0.6475988700564972	283181	0.0005910000000000001	1425450113.453509	1425450113.452912	338.4677789209205	676.935557841841
2097152	6	1000	40	5	1769	0.6313347608850821	283182	0.000599	1425452903.74533	1425452903.744726	337.134903679087	674.269807358174
131072	6	100	40	5	1153	0.6983646274984857	281473	0.000169	1425446737.121545	1425446737.121371	341.5509671629074	683.1019343258148
131072	6	100	40	5	1154	0.6873138773079214	281408	0.000178	1425449523.715204	1425449523.715021	337.4842780183641	674.9685560367283
131072	6	100	40	5	1152	0.6902336728579987	281571	0.00017	1425452314.421509	1425452314.421333	338.2763692827004	676.5527385654009
131072	6	50000	40	5	1930	0.6655172413793103	281725	0.000612	1425449283.482291	1425449283.481673	341.1079410034659	682.2158820069318
131072	6	50000	40	5	1821	0.6450584484590861	281766	0.000598	1425452071.668378	1425452071.667774	340.8717609577139	681.7435219154279
131072	6	50000	40	5	1789	0.6308180535966149	281741	0.000614	1425454865.712869	1425454865.712248	337.208758921663	674.417517843326
8388608	6	5000	40	5	1894	0.6640953716690042	283592	0.000596	1425447938.034157	1425447938.033555	338.2099719897934	676.4199439795868
8388608	6	5000	40	5	1794	0.6357193479801559	283641	0.000615	1425450724.096759	1425450724.096137	337.9298050780084	675.8596101560167
8388608	6	5000	40	5	1881	0.6756465517241379	283641	0.000596	1425453521.006152	1425453521.00555	337.8571167951163	675.7142335902325
1048576	6	500	40	5	1828	0.6384910932588195	283014	0.0005910000000000001	1425446962.312334	1425446962.311738	338.1287450942949	676.2574901885897
1048576	6	500	40	5	1143	0.6743362831858407	282816	0.00017	1425449748.933694	1425449748.933518	338.0020298480196	676.0040596960391
1048576	6	500	40	5	1888	0.6472403153925266	283003	0.00061	1425452540.231362	1425452540.230746	338.2471314416974	676.4942628833948
1048576	6	10000	500	5	1146	0.6797153024911032	282941	0.000168	1425448654.593399	1425448654.593224	345.9062571331753	691.8125142663506
1048576	6	10000	500	5	1139	0.67	282996	0.000169	1425451440.564465	1425451440.56429	345.7575079440658	691.5150158881316
1048576	6	10000	500	5	1132	0.6742108397855867	282938	0.000167	1425454241.491902	1425454241.491729	345.7034569806033	691.4069139612066
131072	6	1000	500	5	1142	0.6694021101992966	281511	0.000167	1425447372.09059	1425447372.090417	345.8620777169437	691.7241554338874
131072	6	1000	500	5	1145	0.6843992827256425	281556	0.000168	1425450156.448482	1425450156.448309	345.7908288715295	691.5816577430589
131072	6	1000	500	5	1144	0.6866746698679472	281472	0.000168	1425452947.312508	1425452947.312334	345.9084860674574	691.8169721349149
131072	6	50000	500	5	1076	0.6585067319461444	282625	0.000168	1425449327.841593	1425449327.84142	345.7677699306782	691.5355398613565
131072	6	50000	500	5	1131	0.6518731988472622	282625	0.000168	1425452115.90112	1425452115.900946	345.861553399951	691.723106799902
131072	6	50000	500	5	1123	0.6465169833045481	282607	0.000171	1425454908.946151	1425454908.945974	345.6511248600347	691.3022497200694
524288	6	5000	500	5	1152	0.6816568047337278	281488	0.000168	1425447981.547884	1425447981.547709	345.6048291644223	691.2096583288445
524288	6	5000	500	5	1148	0.6717378583967232	281513	0.000169	1425450767.306966	1425450767.306792	345.7094812107133	691.4189624214266
524288	6	5000	500	5	1104	0.6618705035971223	281425	0.000168	1425453565.539091	1425453565.538917	345.5050803235383	691.0101606470765
16777216	6	10000	50	5	1803	0.6187371310912835	283231	0.000581	1425448612.477099	1425448612.476512	339.3179714564201	678.6359429128402
16777216	6	10000	50	5	1826	0.6335877862595419	283161	0.00061	1425451398.675416	1425451398.674799	339.4899703252368	678.9799406504735
16777216	6	10000	50	5	1780	0.6208580397628183	283286	0.000602	1425454200.926942	1425454200.926334	339.6770094360316	679.3540188720632
1048576	6	1000	50	5	1858	0.6433518005540166	283028	0.0005910000000000001	1425447330.718344	1425447330.717747	339.1845087719479	678.3690175438958
1048576	6	1000	50	5	1886	0.6605954465849387	282990	0.0006089999999999999	1425450116.07561	1425450116.074995	339.5541871653887	679.1083743307773
1048576	6	1000	50	5	1768	0.6212227687983134	282999	0.0006089999999999999	1425452906.385213	1425452906.384598	339.6512137611644	679.3024275223288
131072	6	100	50	5	1769	0.627973020944267	281573	0.000583	1425446739.800384	1425446739.799795	338.5947816207408	677.1895632414816
131072	6	100	50	5	1739	0.6237446197991392	281523	0.000577	1425449526.304142	1425449526.303558	339.4738107289562	678.9476214579123
131072	6	100	50	5	1161	0.693134328358209	281544	0.00017	1425452317.107577	1425452317.107402	339.5284101411235	679.0568202822469
131072	6	50000	50	5	1839	0.6403203342618384	281780	0.000587	1425449286.072434	1425449286.071841	339.568606529919	679.1372130598379
131072	6	50000	50	5	1835	0.6449912126537786	281713	0.000592	1425452074.351705	1425452074.351107	339.4039490999734	678.8078981999467
131072	6	50000	50	5	1777	0.6268077601410935	281795	0.000613	1425454868.352201	1425454868.351582	339.3454621068889	678.6909242137777
8388608	6	5000	50	5	1804	0.6367807977409107	283624	0.000594	1425447940.62613	1425447940.625531	339.488223267686	678.9764465353719
8388608	6	5000	50	5	1722	0.6266375545851528	283625	0.000608	1425450726.692304	1425450726.691689	339.0672704165377	678.1345408330753
8388608	6	5000	50	5	1783	0.629590395480226	283581	0.000616	1425453523.614791	1425453523.614168	342.2063831806097	684.4127663612195
524288	6	500	50	5	1818	0.6439957492029755	281472	0.000587	1425446964.915837	1425446964.915244	339.4532858923233	678.9065717846466
524288	6	500	50	5	1815	0.6245698554714384	281492	0.000595	1425449751.541335	1425449751.540733	342.1802019199424	684.3604038398847
524288	6	500	50	5	1812	0.6355664679059979	281476	0.000603	1425452542.920489	1425452542.91988	339.4332001574459	678.8664003148917
8388608	6	10000	60	5	1776	0.6168808614102119	283647	0.000579	1425448615.412766	1425448615.412181	340.7764751738759	681.5529503477518
8388608	6	10000	60	5	1865	0.6459993072393488	283579	0.0005999999999999999	1425451401.73232	1425451401.731713	342.4026482666985	684.805296533397
8388608	6	10000	60	5	1807	0.633146461107218	283641	0.000615	1425454203.861516	1425454203.860894	339.6255968501213	679.2511937002427
1048576	6	1000	60	5	1822	0.6379551820728291	283028	0.000581	1425447333.642112	1425447333.641524	344.194840306829	688.3896806136579
1048576	6	1000	60	5	1803	0.635978835978836	283014	0.000593	1425450119.023753	1425450119.023154	340.6937596179172	681.3875192358344
1048576	6	1000	60	5	1745	0.6090750436300174	282887	0.000598	1425452909.332763	1425452909.332159	340.5150903739644	681.0301807479289
131072	6	100	60	5	1655	0.5989866087585958	281498	0.000583	1425446742.7392	1425446742.738611	339.967590499209	679.935180998418
131072	6	100	60	5	1130	0.6823671497584541	281444	0.000171	1425449529.350187	1425449529.350009	340.4149347424042	680.8298694848085
131072	6	100	60	5	1775	0.6337022491967155	281506	0.000599	1425452320.163785	1425452320.163179	340.4472592427451	680.8945184854903
131072	6	50000	60	5	1832	0.6310713055459869	281763	0.0005910000000000001	1425449289.117517	1425449289.11692	340.4388261725765	680.877652345153
131072	6	50000	60	5	1184	0.6785100286532951	281687	0.00017	1425452077.288634	1425452077.288458	340.8028822109051	681.6057644218102
131072	6	50000	60	5	1838	0.6547915924474528	281751	0.000629	1425454871.29924	1425454871.298606	340.7704901477248	681.5409802954496
4194304	6	5000	60	5	1796	0.6346289752650177	283374	0.000599	1425447943.6538	1425447943.653195	344.107585287128	688.215170574256
4194304	6	5000	60	5	1796	0.6380106571936057	283339	0.0006089999999999999	1425450729.74027	1425450729.739655	340.1106126845303	680.2212253690607
4194304	6	5000	60	5	1813	0.650286944045911	283405	0.000598	1425453526.575724	1425453526.57512	340.6642029473762	681.3284058947524
524288	6	500	60	5	1814	0.6396332863187588	281506	0.000598	1425446967.871285	1425446967.870681	339.7781312764221	679.5562625528443
524288	6	500	60	5	1831	0.6384239888423989	281458	0.000602	1425449754.488754	1425449754.488146	340.2267313820789	680.4534627641578
524288	6	500	60	5	1857	0.6486203283269298	281469	0.000607	1425452545.88164	1425452545.881026	340.1853264989986	680.3706529979972
8388608	6	10000	70	5	1807	0.627866574009729	283606	0.000593	1425448618.843211	1425448618.842612	341.4194446638621	682.8388893277242
8388608	6	10000	70	5	1849	0.6353951890034364	283632	0.000597	1425451405.147693	1425451405.147089	341.6743747348648	683.3487494697297
8388608	6	10000	70	5	1196	0.6973760932944606	283613	0.000172	1425454207.147423	1425454207.147244	341.5443570550527	683.0887141101055
1048576	6	1000	70	5	1193	0.6964389959136019	282966	0.000173	1425447336.930469	1425447336.930289	339.9620426346795	679.924085269359
1048576	6	1000	70	5	1827	0.6451271186440678	283013	0.000596	1425450122.324237	1425450122.323636	341.7298318724866	683.4596637449731
1048576	6	1000	70	5	1783	0.6338428723782439	282998	0.0005910000000000001	1425452912.633831	1425452912.633233	341.5652829232091	683.1305658464182
131072	6	50000	70	5	1780	0.6263194933145672	282056	0.000587	1425449292.542301	1425449292.541708	341.8413906223335	683.682781244667
131072	6	50000	70	5	1797	0.6270062805303559	282020	0.0005910000000000001	1425452080.698408	1425452080.69781	341.1748929904617	682.3497859809233
