module:input:0:alpha	module:input:0:density	module:input:0:numVertex	module:measure:PAPI:PAPI_LD_INS	module:measure:PAPI:PAPI_TOT_INS	module:measure:time:time	module:measure:timestamp:End	module:measure:timestamp:Start	module:output:0:diff	module:output:0:num_iterations
0.5	0	40000	29424497	77557434	0.014122	1426613058.554334	1426613058.540206	6.924519601296217e-06	9
0.5	0	40000	29424497	77557434	0.014145	1426613707.419915	1426613707.405764	6.924519601296217e-06	9
0.5	0	40000	29424564	77557434	0.014142	1426614356.016253	1426614356.002104	6.924519601296217e-06	9
0.7	0	40000	36033256	94958283	0.017244	1426613059.768291	1426613059.751041	6.954110659841169e-06	11
0.7	0	40000	36033336	94958283	0.017328	1426613708.621537	1426613708.604203	6.954110659841169e-06	11
0.7	0	40000	36033337	94958284	0.017287	1426614357.225871	1426614357.208577	6.954110659841169e-06	11
0.8	0	40000	39337657	103658708	0.018854	1426613060.961429	1426613060.942568	7.865329520646013e-06	12
0.8	0	40000	39337690	103658708	0.01885	1426613709.824106	1426613709.805251	7.865329520646013e-06	12
0.8	0	40000	39337747	103658708	0.018819	1426614358.432793	1426614358.413967	7.865329520646013e-06	12
0.99	0	40000	49250801	129759981	0.023506	1426613063.366364	1426613063.342851	3.905290635593036e-06	15
0.99	0	40000	49250938	129759982	0.023482	1426613712.236928	1426613712.21344	3.905290635593036e-06	15
0.99	0	40000	49250976	129759981	0.023517	1426614360.864328	1426614360.840804	3.905290635593036e-06	15
0.9	0	40000	42642093	112359132	0.020398	1426613062.164655	1426613062.144251	9.605001771503375e-06	13
0.9	0	40000	42642023	112359132	0.020372	1426613711.028275	1426613711.007896	9.605001771503375e-06	13
0.9	0	40000	42642016	112359132	0.020368	1426614359.657413	1426614359.637038	9.605001771503375e-06	13
0.3	0	40000	28682672	75714785	0.014386	1426613064.586561	1426613064.572168	8.162886744108576e-06	7
0.3	0	40000	28682772	75714785	0.014304	1426613713.453428	1426613713.439117	8.162886744108576e-06	7
0.3	0	40000	28682793	75714785	0.014313	1426614362.086123	1426614362.071804	8.162886744108576e-06	7
0.5	0	40000	36992358	97623327	0.01844	1426613065.811598	1426613065.793152	5.162212394236946e-06	9
0.5	0	40000	36992557	97623328	0.018393	1426613714.677697	1426613714.659297	5.162212394236946e-06	9
0.5	0	40000	36992425	97623327	0.018418	1426614363.313449	1426614363.295025	5.162212394236946e-06	9
0.7	0	40000	45302147	119531870	0.022498	1426613067.029818	1426613067.007313	4.394889687870256e-06	11
0.7	0	40000	45302237	119531871	0.022708	1426613715.910725	1426613715.888011	4.394889687870256e-06	11
0.7	0	40000	45302045	119531869	0.022435	1426614364.545169	1426614364.522728	4.394889687870256e-06	11
0.8	0	40000	49456812	130486140	0.024541	1426613068.248608	1426613068.22406	4.593107757589352e-06	12
0.8	0	40000	49456920	130486140	0.024475	1426613717.13811	1426613717.113629	4.593107757589352e-06	12
0.8	0	40000	49456976	130486141	0.024492	1426614365.779947	1426614365.755449	4.593107757589352e-06	12
0.99	0	40000	57766687	152394683	0.028603	1426613070.701018	1426613070.672409	5.507274619910366e-06	14
0.99	0	40000	57766529	152394682	0.028552	1426613719.606401	1426613719.577843	5.507274619910366e-06	14
0.99	0	40000	57766588	152394683	0.028575	1426614368.266677	1426614368.238095	5.507274619910366e-06	14
0.9	0	40000	53611645	141440411	0.026546	1426613069.471259	1426613069.444707	5.185544365445684e-06	13
0.9	0	40000	53611784	141440412	0.026566	1426613718.368749	1426613718.342176	5.185544365445684e-06	13
0.9	0	40000	53611725	141440411	0.026557	1426614367.016468	1426614366.989904	5.185544365445684e-06	13
0.3	0	40000	38727955	102351499	0.019639	1426613071.954283	1426613071.934638	2.391410623994765e-06	8
0.3	0	40000	38728079	102351500	0.019655	1426613720.846748	1426613720.827086	2.391410623994765e-06	8
0.3	0	40000	38728019	102351500	0.019679	1426614369.516917	1426614369.497232	2.391410623994765e-06	8
0.5	0	40000	48527163	128223642	0.024539	1426613073.199494	1426613073.17495	1.921469356950648e-06	10
0.5	0	40000	48527266	128223643	0.02457	1426613722.097125	1426613722.072548	1.921469356950648e-06	10
0.5	0	40000	48527228	128223642	0.024567	1426614370.765762	1426614370.741188	1.921469356950648e-06	10
0.7	0	40000	53426727	141159714	0.027084	1426613074.458308	1426613074.431218	7.960094599145291e-06	11
0.7	0	40000	53426762	141159714	0.027058	1426613723.346175	1426613723.319111	7.960094599145291e-06	11
0.7	0	40000	53426766	141159714	0.02706	1426614372.039333	1426614372.012266	7.960094599145291e-06	11
0.8	0	40000	58326305	154095785	0.02944	1426613075.709398	1426613075.679952	6.210851993850758e-06	12
0.8	0	40000	58326275	154095785	0.029536	1426613724.599627	1426613724.570085	6.210851993850758e-06	12
0.8	0	40000	58326369	154095786	0.029484	1426614373.302877	1426614373.273387	6.210851993850758e-06	12
0.99	0	40000	68125361	179967927	0.034341	1426613078.219515	1426613078.185167	3.077317008812773e-06	14
0.99	0	40000	68125568	179967929	0.034361	1426613727.115711	1426613727.081344	3.077317008812773e-06	14
0.99	0	40000	68125464	179967929	0.034364	1426614375.826793	1426614375.792423	3.077317008812773e-06	14
0.9	0	40000	63225950	167031857	0.03188	1426613076.960197	1426613076.92831	4.667535105805353e-06	13
0.9	0	40000	63225849	167031857	0.031974	1426613725.859051	1426613725.827071	4.667535105805353e-06	13
0.9	0	40000	63225855	167031857	0.03194	1426614374.565993	1426614374.534047	4.667535105805353e-06	13
0.3	0	40000	38374469	101570074	0.019889	1426613079.516493	1426613079.496597	6.881836677610336e-06	7
0.3	0	40000	38374460	101570074	0.019891	1426613728.379466	1426613728.359568	6.881836677610336e-06	7
0.3	0	40000	38374537	101570073	0.019917	1426614377.099578	1426614377.079655	6.881836677610336e-06	7
0.5	0	40000	49487255	130953255	0.02555	1426613080.782458	1426613080.756902	2.779383407425944e-06	9
0.5	0	40000	49487427	130953256	0.025613	1426613729.65015	1426613729.62453	2.779383407425944e-06	9
0.5	0	40000	49487317	130953256	0.025576	1426614378.377793	1426614378.35221	2.779383407425944e-06	9
0.7	0	40000	55043596	145644845	0.028427	1426613082.051576	1426613082.023143	8.476881108933361e-06	10
0.7	0	40000	55043669	145644846	0.028429	1426613730.920455	1426613730.89202	8.476881108933361e-06	10
0.7	0	40000	55043681	145644847	0.028406	1426614379.672873	1426614379.64446	8.476881108933361e-06	10
0.8	0	40000	60600081	160336437	0.031303	1426613083.326601	1426613083.295291	6.930712981237001e-06	11
0.8	0	40000	60600246	160336438	0.031222	1426613732.208839	1426613732.17761	6.930712981237001e-06	11
0.8	0	40000	60600129	160336436	0.031245	1426614380.952349	1426614380.921099	6.930712981237001e-06	11
0.99	0	40000	71713243	189719621	0.037079	1426613085.894626	1426613085.85754	6.236372245743903e-06	13
0.99	0	40000	71713080	189719619	0.036936	1426613734.768364	1426613734.731422	6.236372245743903e-06	13
0.99	0	40000	71712917	189719618	0.036875	1426614383.516545	1426614383.479665	6.236372245743903e-06	13
0.9	0	40000	66156592	175028028	0.034105	1426613084.605371	1426613084.57126	6.614025352120185e-06	12
0.9	0	40000	66156538	175028028	0.034053	1426613733.486564	1426613733.452505	6.614025352120185e-06	12
0.9	0	40000	66156518	175028028	0.034131	1426614382.240111	1426614382.205973	6.614025352120185e-06	12
0.3	0	40000	42530876	112721158	0.022036	1426613087.178955	1426613087.156913	9.928580398347371e-06	7
0.3	0	40000	42530928	112721158	0.022026	1426613736.054736	1426613736.032704	9.928580398347371e-06	7
0.3	0	40000	42530905	112721158	0.022089	1426614384.813422	1426614384.791326	9.928580398347371e-06	7
0.5	0	40000	54843215	145321516	0.028352	1426613088.471165	1426613088.442806	4.202802299510385e-06	9
0.5	0	40000	54843392	145321516	0.028387	1426613737.341071	1426613737.312677	4.202802299510385e-06	9
0.5	0	40000	54843787	145321518	0.02961	1426614386.159759	1426614386.130142	4.202802299510385e-06	9
0.7	0	40000	67155701	177921875	0.034605	1426613089.765127	1426613089.730515	2.085626975732645e-06	11
0.7	0	40000	67155810	177921875	0.034717	1426613738.648162	1426613738.613438	2.085626975732645e-06	11
0.7	0	40000	67155641	177921874	0.034627	1426614387.461266	1426614387.426632	2.085626975732645e-06	11
0.8	0	40000	67155754	177921875	0.034591	1426613091.059885	1426613091.025287	8.044637864636323e-06	11
0.8	0	40000	67155659	177921873	0.034606	1426613739.950648	1426613739.916037	8.044637864636323e-06	11
0.8	0	40000	67155895	177921875	0.03468	1426614388.764673	1426614388.729986	8.044637864636323e-06	11
0.99	0	40000	79468172	210522233	0.040864	1426613093.65167	1426613093.6108	6.570158802743687e-06	13
0.99	0	40000	79468274	210522233	0.040949	1426613742.549725	1426613742.508769	6.570158802743687e-06	13
0.99	0	40000	79468264	210522233	0.040922	1426614391.388831	1426614391.347902	6.570158802743687e-06	13
0.9	0	40000	73311927	194222053	0.037708	1426613092.358388	1426613092.320674	6.855919922027596e-06	12
0.9	0	40000	73311980	194222054	0.037748	1426613741.249286	1426613741.211532	6.855919922027596e-06	12
0.9	0	40000	73311846	194222054	0.0378	1426614390.078022	1426614390.040216	6.855919922027596e-06	12
0.3	0	40000	46312983	122905010	0.023625	1426613094.994518	1426613094.970886	6.709614527474893e-06	7
0.3	0	40000	46313068	122905010	0.023651	1426613743.871493	1426613743.847835	6.709614527474893e-06	7
0.3	0	40000	46313048	122905011	0.023639	1426614392.69806	1426614392.674414	6.709614527474893e-06	7
0.5	0	40000	59715411	158439250	0.03037	1426613096.312858	1426613096.282481	2.161946593618816e-06	9
0.5	0	40000	59715274	158439248	0.030387	1426613745.215471	1426613745.185077	2.161946593618816e-06	9
0.5	0	40000	59715228	158439249	0.030389	1426614394.019351	1426614393.988956	2.161946593618816e-06	9
0.7	0	40000	66416498	176206369	0.033765	1426613097.631957	1426613097.598185	6.179565662341471e-06	10
0.7	0	40000	66416408	176206369	0.03373	1426613746.533912	1426613746.500176	6.179565662341471e-06	10
0.7	0	40000	66416432	176206369	0.033827	1426614395.335407	1426614395.301574	6.179565662341471e-06	10
0.8	0	40000	73117493	193973488	0.037126	1426613098.941176	1426613098.904043	4.686142701257781e-06	11
0.8	0	40000	73117538	193973488	0.037127	1426613747.860318	1426613747.823186	4.686142701257781e-06	11
0.8	0	40000	73117570	193973489	0.037095	1426614396.660674	1426614396.623572	4.686142701257781e-06	11
0.99	0	40000	79818709	211740608	0.040455	1426613101.589044	1426613101.548582	9.925101588343851e-06	12
0.99	0	40000	79818697	211740608	0.040522	1426613750.512981	1426613750.472452	9.925101588343851e-06	12
0.99	0	40000	79818724	211740608	0.040461	1426614399.312053	1426614399.271587	9.925101588343851e-06	12
0.9	0	40000	79818536	211740607	0.040423	1426613100.263194	1426613100.222765	3.420547682286307e-06	12
0.9	0	40000	79818493	211740607	0.040431	1426613749.188287	1426613749.147849	3.420547682286307e-06	12
0.9	0	40000	79818696	211740608	0.040536	1426614397.987939	1426614397.947396	3.420547682286307e-06	12
0.3	0	50000	23317296	61383171	0.010933	1426613102.787229	1426613102.776289	1.37426997780677e-06	8
0.3	0	50000	23317319	61383171	0.010897	1426613751.717229	1426613751.706326	1.37426997780677e-06	8
0.3	0	50000	23317413	61383171	0.010908	1426614400.505716	1426614400.494801	1.37426997780677e-06	8
0.5	0	50000	29217723	76896035	0.013598	1426613103.972368	1426613103.958765	2.293764198633221e-06	10
0.5	0	50000	29217835	76896036	0.013619	1426613752.909121	1426613752.895496	2.293764198633221e-06	10
0.5	0	50000	29217746	76896035	0.013594	1426614401.698551	1426614401.684951	2.293764198633221e-06	10
0.7	0	50000	35124216	92408951	0.01738	1426613105.161858	1426613105.144471	4.300783439548264e-06	12
0.7	0	50000	35118190	92408900	0.016305	1426613754.103615	1426613754.087299	4.300783439548264e-06	12
0.7	0	50000	35118272	92408901	0.016533	1426614402.892247	1426614402.875709	4.300783439548264e-06	12
0.8	0	50000	38068445	100165332	0.017662	1426613106.349459	1426613106.331791	6.410831298876735e-06	13
0.8	0	50000	38068432	100165332	0.017702	1426613755.300449	1426613755.28274	6.410831298876735e-06	13
0.8	0	50000	38068444	100165332	0.017656	1426614404.094319	1426614404.076656	6.410831298876735e-06	13
0.99	0	50000	46919081	123434629	0.021726	1426613108.731386	1426613108.709654	5.988382671928017e-06	16
0.99	0	50000	46919103	123434629	0.021729	1426613757.695483	1426613757.673748	5.988382671928017e-06	16
0.99	0	50000	46919135	123434629	0.021708	1426614406.504437	1426614406.482723	5.988382671928017e-06	16
0.9	0	50000	43968916	115678197	0.020364	1426613107.538481	1426613107.518111	3.743329717309731e-06	15
0.9	0	50000	43969005	115678198	0.020384	1426613756.499885	1426613756.479494	3.743329717309731e-06	15
0.9	0	50000	43968961	115678197	0.020351	1426614405.30247	1426614405.282113	3.743329717309731e-06	15
0.3	0	50000	32635213	86021755	0.015892	1426613109.993627	1426613109.977728	3.244255235827697e-06	8
0.3	0	50000	32635361	86021756	0.015852	1426613758.917974	1426613758.902115	3.244255235827697e-06	8
0.3	0	50000	32635482	86021756	0.015871	1426614407.733952	1426614407.718075	3.244255235827697e-06	8
0.5	0	50000	40897271	107775389	0.01985	1426613111.209158	1426613111.189301	4.197824677879439e-06	10
0.5	0	50000	40897402	107775389	0.01979	1426613760.146027	1426613760.126231	4.197824677879439e-06	10
0.5	0	50000	40897258	107775389	0.019821	1426614408.969537	1426614408.94971	4.197824677879439e-06	10
0.7	0	50000	49159302	129529023	0.023744	1426613112.436985	1426613112.413234	6.130523447489466e-06	12
0.7	0	50000	49159311	129529024	0.023759	1426613761.37838	1426613761.354614	6.130523447489466e-06	12
0.7	0	50000	49159166	129529023	0.023811	1426614410.209554	1426614410.185738	6.130523447489466e-06	12
0.8	0	50000	53290256	140405841	0.025708	1426613113.664789	1426613113.639074	8.086520062797816e-06	13
0.8	0	50000	53290256	140405841	0.025742	1426613762.605854	1426613762.580106	8.086520062797816e-06	13
0.8	0	50000	53290327	140405841	0.025717	1426614411.449027	1426614411.423304	8.086520062797816e-06	13
0.99	0	50000	65683245	173036292	0.031649	1426613116.117998	1426613116.086343	5.37653309630321e-06	16
0.99	0	50000	65683214	173036291	0.031644	1426613765.079329	1426613765.047678	5.37653309630321e-06	16
0.99	0	50000	65683286	173036292	0.031654	1426614413.927678	1426614413.896018	5.37653309630321e-06	16
0.9	0	50000	61552287	162159475	0.029701	1426613114.886151	1426613114.856444	3.781062611623216e-06	15
0.9	0	50000	61552190	162159474	0.029678	1426613763.841577	1426613763.811893	3.781062611623216e-06	15
0.9	0	50000	61552074	162159474	0.029711	1426614412.684388	1426614412.654671	3.781062611623216e-06	15
0.3	0	50000	41031990	108287110	0.02058	1426613117.39752	1426613117.376934	2.756274342024736e-06	8
0.3	0	50000	41032058	108287110	0.020576	1426613766.332445	1426613766.311863	2.756274342024736e-06	8
0.3	0	50000	41032186	108287111	0.020571	1426614415.181899	1426614415.161323	2.756274342024736e-06	8
0.5	0	50000	51420054	135675363	0.025687	1426613118.65136	1426613118.625666	2.766031621066917e-06	10
0.5	0	50000	51420092	135675363	0.025653	1426613767.593785	1426613767.568127	2.766031621066917e-06	10
0.5	0	50000	51420182	135675364	0.025742	1426614416.449159	1426614416.42341	2.766031621066917e-06	10
0.7	0	50000	61808343	163063619	0.030967	1426613119.908569	1426613119.877596	3.103353654271907e-06	12
0.7	0	50000	61808113	163063617	0.030815	1426613768.850243	1426613768.819421	3.103353654271907e-06	12
0.7	0	50000	61808123	163063617	0.030824	1426614417.713677	1426614417.682846	3.103353654271907e-06	12
0.8	0	50000	67002243	176757744	0.033412	1426613121.160771	1426613121.127352	3.601376749357438e-06	13
0.8	0	50000	67002130	176757743	0.033348	1426613770.114651	1426613770.081298	3.601376749357438e-06	13
0.8	0	50000	67001919	176757743	0.033398	1426614418.979395	1426614418.945992	3.601376749357438e-06	13
0.99	0	50000	77390016	204145996	0.03856	1426613123.687185	1426613123.648619	5.071434507562545e-06	15
0.99	0	50000	77390010	204145996	0.038473	1426613772.6572	1426613772.61872	5.071434507562545e-06	15
0.99	0	50000	77389952	204145996	0.038521	1426614421.539335	1426614421.500808	5.071434507562545e-06	15
0.9	0	50000	72196125	190451869	0.035933	1426613122.424596	1426613122.388657	4.45095527595758e-06	14
0.9	0	50000	72196126	190451870	0.035933	1426613771.38676	1426613771.35082	4.45095527595758e-06	14
0.9	0	50000	72196160	190451870	0.035976	1426614420.263209	1426614420.227227	4.45095527595758e-06	14
0.3	0	50000	42227168	111606991	0.021609	1426613124.986288	1426613124.964673	7.450493079904836e-06	7
0.3	0	50000	42227357	111606992	0.021547	1426613773.937096	1426613773.915542	7.450493079904836e-06	7
0.3	0	50000	42227285	111606992	0.02157	1426614422.823697	1426614422.802122	7.450493079904836e-06	7
0.5	0	50000	54464273	143917201	0.027683	1426613126.275471	1426613126.247782	3.997879456567147e-06	9
0.5	0	50000	54464818	143917202	0.028652	1426613775.232779	1426613775.20412	3.997879456567147e-06	9
0.5	0	50000	54464368	143917201	0.027793	1426614424.114499	1426614424.0867	3.997879456567147e-06	9
0.7	0	50000	66701812	176227411	0.033919	1426613127.562969	1426613127.529043	3.142796841052975e-06	11
0.7	0	50000	66701950	176227412	0.033901	1426613776.533319	1426613776.499412	3.142796841052975e-06	11
0.7	0	50000	66701847	176227411	0.033923	1426614425.416008	1426614425.382078	3.142796841052975e-06	11
0.8	0	50000	72820401	192382517	0.036897	1426613128.85092	1426613128.814017	3.220250024492788e-06	12
0.8	0	50000	72820550	192382517	0.036999	1426613777.829591	1426613777.792585	3.220250024492788e-06	12
0.8	0	50000	72820420	192382517	0.037006	1426614426.716904	1426614426.679892	3.220250024492788e-06	12
0.99	0	50000	85057588	224692726	0.043068	1426613131.436199	1426613131.393124	3.78256705441402e-06	14
0.99	0	50000	85057883	224692727	0.043164	1426613780.452511	1426613780.40934	3.78256705441402e-06	14
0.99	0	50000	85057753	224692727	0.043107	1426614429.338518	1426614429.295405	3.78256705441402e-06	14
0.9	0	50000	78939180	208537622	0.04009	1426613130.141402	1426613130.101305	3.598151534438204e-06	13
0.9	0	50000	78939216	208537622	0.040059	1426613779.149306	1426613779.109241	3.598151534438204e-06	13
0.9	0	50000	78939200	208537623	0.04022	1426614428.031746	1426614427.991519	3.598151534438204e-06	13
0.3	0	50000	47906877	126795527	0.024531	1426613132.761313	1426613132.736776	7.485374460871352e-06	7
0.3	0	50000	47907047	126795528	0.024542	1426613781.763059	1426613781.738511	7.485374460871352e-06	7
0.3	0	50000	47907034	126795528	0.025268	1426614430.653073	1426614430.627799	7.485374460871352e-06	7
0.5	0	50000	61785438	163493088	0.031503	1426613134.073338	1426613134.041829	2.847478917736321e-06	9
0.5	0	50000	61785616	163493088	0.031516	1426613783.079311	1426613783.047788	2.847478917736321e-06	9
0.5	0	50000	61785533	163493088	0.031461	1426614431.979503	1426614431.948035	2.847478917736321e-06	9
0.7	0	50000	68724862	181841870	0.03605	1426613135.393153	1426613135.357096	6.995513290738042e-06	10
0.7	0	50000	68724895	181841869	0.034961	1426613784.408109	1426613784.373142	6.995513290738042e-06	10
0.7	0	50000	68724937	181841869	0.034996	1426614433.313233	1426614433.27823	6.995513290738042e-06	10
0.8	0	50000	75664136	200190648	0.038436	1426613136.712455	1426613136.674012	4.087158953489114e-06	11
0.8	0	50000	75664365	200190650	0.038542	1426613785.729772	1426613785.691223	4.087158953489114e-06	11
0.8	0	50000	75664165	200190650	0.038527	1426614434.642663	1426614434.60413	4.087158953489114e-06	11
0.99	0	50000	82603349	218539430	0.041978	1426613139.354493	1426613139.312508	7.311456952549223e-06	12
0.99	0	50000	82603643	218539430	0.042072	1426613788.387598	1426613788.345519	7.311456952549223e-06	12
0.99	0	50000	82603663	218539430	0.04204	1426614437.297607	1426614437.255561	7.311456952549223e-06	12
0.9	0	50000	82603387	218539430	0.041935	1426613138.033083	1426613137.991141	2.519032326103939e-06	12
0.9	0	50000	82603542	218539430	0.041923	1426613787.059756	1426613787.017826	2.519032326103939e-06	12
0.9	0	50000	82603533	218539430	0.041933	1426614435.968756	1426614435.926817	2.519032326103939e-06	12
0.3	0	50000	53032313	140549787	0.027714	1426613140.742113	1426613140.714394	5.115028214092007e-06	7
0.3	0	50000	53032120	140549787	0.027775	1426613789.722378	1426613789.694597	5.115028214092007e-06	7
0.3	0	50000	53032324	140549786	0.027713	1426614438.632546	1426614438.604826	5.115028214092007e-06	7
0.5	0	50000	68389715	181214681	0.035658	1426613142.082177	1426613142.046513	2.089978375640832e-06	9
0.5	0	50000	68389889	181214681	0.035658	1426613791.06614	1426613791.030477	2.089978375640832e-06	9
0.5	0	50000	68389729	181214680	0.035631	1426614439.97736	1426614439.941723	2.089978375640832e-06	9
0.7	0	50000	76068300	201547127	0.039557	1426613143.419345	1426613143.379783	5.706672051380664e-06	10
0.7	0	50000	76068511	201547128	0.039597	1426613792.408941	1426613792.369338	5.706672051380664e-06	10
0.7	0	50000	76068433	201547127	0.03962	1426614441.324579	1426614441.284952	5.706672051380664e-06	10
0.8	0	50000	83747155	221879574	0.04356	1426613144.763215	1426613144.719648	4.31228483684974e-06	11
0.8	0	50000	83747402	221879575	0.043577	1426613793.763927	1426613793.720343	4.31228483684974e-06	11
0.8	0	50000	83747295	221879575	0.043638	1426614442.67515	1426614442.631506	4.31228483684974e-06	11
0.99	0	50000	91425947	242212022	0.047584	1426613147.45712	1426613147.40953	9.981597044512508e-06	12
0.99	0	50000	91425808	242212020	0.04762	1426613796.483627	1426613796.436001	9.981597044512508e-06	12
0.99	0	50000	91425926	242212021	0.047533	1426614445.399255	1426614445.351716	9.981597044512508e-06	12
0.9	0	50000	91425737	242212021	0.047497	1426613146.111248	1426613146.063744	3.449816817151067e-06	12
0.9	0	50000	91425933	242212021	0.047526	1426613795.115375	1426613795.067843	3.449816817151067e-06	12
0.9	0	50000	91426144	242212022	0.047615	1426614444.041221	1426614443.993599	3.449816817151067e-06	12
0.3	0	50000	57884052	153603763	0.030761	1426613148.849303	1426613148.818536	9.903248318369969e-06	7
0.3	0	50000	57884175	153603763	0.030776	1426613797.83903	1426613797.808249	9.903248318369969e-06	7
0.3	0	50000	57884086	153603762	0.030699	1426614446.761453	1426614446.730747	9.903248318369969e-06	7
0.5	0	50000	74640847	198030976	0.040105	1426613150.209397	1426613150.169286	3.983369500104175e-06	9
0.5	0	50000	74640332	198030975	0.039512	1426613799.20129	1426613799.161771	3.983369500104175e-06	9
0.5	0	50000	74640444	198030976	0.039441	1426614448.136013	1426614448.096566	3.983369500104175e-06	9
0.7	0	50000	83018494	220244581	0.043819	1426613151.572852	1426613151.529027	9.967964411072995e-06	10
0.7	0	50000	83018497	220244582	0.04395	1426613800.571514	1426613800.527557	9.967964411072995e-06	10
0.7	0	50000	83018532	220244582	0.043973	1426614449.515478	1426614449.471498	9.967964411072995e-06	10
0.8	0	50000	91396542	242458189	0.048417	1426613152.937522	1426613152.889099	6.416694699867596e-06	11
0.8	0	50000	91396668	242458189	0.048226	1426613801.941826	1426613801.893593	6.416694699867596e-06	11
0.8	0	50000	91396830	242458190	0.048395	1426614450.892043	1426614450.843641	6.416694699867596e-06	11
0.99	0	50000	108153197	286885402	0.057385	1426613155.701717	1426613155.644326	4.847262245057319e-06	13
0.99	0	50000	108152863	286885401	0.057099	1426613804.718755	1426613804.661649	4.847262245057319e-06	13
0.99	0	50000	108152889	286885401	0.057022	1426614453.668101	1426614453.611073	4.847262245057319e-06	13
0.9	0	50000	99774688	264671795	0.052617	1426613154.310779	1426613154.258156	5.294489083901027e-06	12
0.9	0	50000	99774671	264671795	0.052591	1426613803.325137	1426613803.272539	5.294489083901027e-06	12
0.9	0	50000	99774836	264671795	0.052734	1426614452.280882	1426614452.228142	5.294489083901027e-06	12
0.3	0	60000	27865404	73352373	0.013083	1426613156.936166	1426613156.923076	3.723016525343205e-06	8
0.3	0	60000	27865518	73352373	0.013089	1426613805.932106	1426613805.919012	3.723016525343205e-06	8
0.3	0	60000	27865404	73352373	0.013096	1426614454.877633	1426614454.864531	3.723016525343205e-06	8
0.5	0	60000	34920207	91901460	0.016371	1426613158.138642	1426613158.122264	5.701081885051011e-06	10
0.5	0	60000	34920272	91901460	0.016312	1426613807.143936	1426613807.127618	5.701081885051011e-06	10
0.5	0	60000	34920301	91901460	0.016332	1426614456.088353	1426614456.072015	5.701081885051011e-06	10
0.7	0	60000	41975121	110450547	0.019596	1426613159.342354	1426613159.322752	9.869763848406899e-06	12
0.7	0	60000	41975272	110450548	0.019608	1426613808.356027	1426613808.336413	9.869763848406899e-06	12
0.7	0	60000	41975228	110450547	0.019606	1426614457.299918	1426614457.280305	9.869763848406899e-06	12
0.8	0	60000	49029967	128999634	0.022831	1426613160.553537	1426613160.530699	4.565050522408192e-06	14
0.8	0	60000	49029951	128999634	0.022875	1426613809.571517	1426613809.548635	4.565050522408192e-06	14
0.8	0	60000	49030083	128999635	0.022854	1426614458.515069	1426614458.492209	4.565050522408192e-06	14
0.99	0	60000	59612298	156823265	0.027719	1426613162.972521	1426613162.944796	4.838431600554534e-06	17
0.99	0	60000	59612485	156823266	0.027701	1426613812.004289	1426613811.976582	4.838431600554534e-06	17
0.99	0	60000	59612533	156823266	0.027754	1426614460.956829	1426614460.929069	4.838431600554534e-06	17
0.9	0	60000	52557390	138274178	0.024464	1426613161.763278	1426613161.738807	7.842875646283134e-06	15
0.9	0	60000	52557503	138274178	0.024511	1426613810.781325	1426613810.756808	7.842875646283134e-06	15
0.9	0	60000	52557689	138274178	0.024531	1426614459.735813	1426614459.711276	7.842875646283134e-06	15
0.3	0	60000	34277994	90352496	0.016749	1426613164.269531	1426613164.252776	9.54778764345846e-06	7
0.3	0	60000	34278148	90352496	0.016742	1426613813.244983	1426613813.228235	9.54778764345846e-06	7
0.3	0	60000	34277965	90352496	0.016744	1426614462.206446	1426614462.189696	9.54778764345846e-06	7
0.5	0	60000	44217946	116523085	0.021506	1426613165.514584	1426613165.493072	7.873464922439761e-06	9
0.5	0	60000	44218206	116523085	0.021549	1426613814.498459	1426613814.476903	7.873464922439761e-06	9
0.5	0	60000	44218073	116523085	0.021519	1426614463.458315	1426614463.43679	7.873464922439761e-06	9
0.7	0	60000	54158115	142693673	0.02632	1426613166.757455	1426613166.731128	8.779244038964691e-06	11
0.7	0	60000	54158189	142693674	0.026292	1426613815.765256	1426613815.738957	8.779244038964691e-06	11
0.7	0	60000	54158165	142693674	0.026289	1426614464.708054	1426614464.681759	8.779244038964691e-06	11
0.8	0	60000	64098239	168864263	0.03111	1426613168.008749	1426613167.977633	3.143646850083974e-06	13
0.8	0	60000	64098294	168864263	0.03109	1426613817.020378	1426613816.989281	3.143646850083974e-06	13
0.8	0	60000	64098309	168864263	0.031133	1426614465.972238	1426614465.941099	3.143646850083974e-06	13
0.99	0	60000	74038332	195034852	0.035833	1426613170.52342	1426613170.487581	6.044086271525732e-06	15
0.99	0	60000	74038348	195034852	0.035859	1426613819.544844	1426613819.508979	6.044086271525732e-06	15
0.99	0	60000	74038321	195034852	0.035907	1426614468.507993	1426614468.472079	6.044086271525732e-06	15
0.9	0	60000	69068410	181949557	0.03347	1426613169.260705	1426613169.22723	4.546726244471492e-06	14
0.9	0	60000	69068349	181949558	0.033478	1426613818.28909	1426613818.255607	4.546726244471492e-06	14
0.9	0	60000	69068443	181949557	0.033478	1426614467.239718	1426614467.206233	4.546726244471492e-06	14
0.3	0	60000	49211884	129867456	0.024759	1426613171.847975	1426613171.823209	2.814550256516422e-06	8
0.3	0	60000	49211924	129867455	0.024723	1426613820.822831	1426613820.798102	2.814550256516422e-06	8
0.3	0	60000	49211879	129867456	0.024713	1426614469.797911	1426614469.773192	2.814550256516422e-06	8
0.5	0	60000	61674472	162725850	0.030859	1426613173.131377	1426613173.100511	2.925064276862746e-06	10
0.5	0	60000	61674414	162725849	0.030929	1426613822.115609	1426613822.084673	2.925064276862746e-06	10
