module:input:0:its	module:input:0:nx	module:input:1:MaxAbsDiff	module:input:1:MaxRelDiff	module:input:1:TotalAbsDiff	module:input:1:iter	module:input:1:numElem	module:input:1:numNode	module:input:1:phase	module:pub_input::its	module:pub_input::nx	module:measure:time:time	module:output:0:MaxAbsDiff	module:output:0:MaxRelDiff	module:output:0:TotalAbsDiff
20	40	0.1875	0.0007821935578249395	0.215335950255394	20	64000	68921	4	20	40	6e-06	0.1875	0.0007821935578249395	0.215335950255394
200	40	0.171875	1.735261866997462e-05	1.127320885658264	200	64000	68921	4	200	40	6e-06	0.171875	1.735261866997462e-05	1.127320885658264
200	40	0.171875	1.735261866997462e-05	1.127320885658264	200	64000	68921	4	200	40	6e-06	0.171875	1.735261866997462e-05	1.127320885658264
200	40	0.171875	1.735261866997462e-05	1.127320885658264	200	64000	68921	4	200	40	6e-06	0.171875	1.735261866997462e-05	1.127320885658264
30	40	0.25	0.006524143740534782	0.2697181105613708	30	64000	68921	4	30	40	6e-06	0.25	0.006524143740534782	0.2697181105613708
30	40	0.25	0.006524143740534782	0.2697181105613708	30	64000	68921	4	30	40	6e-06	0.25	0.006524143740534782	0.2697181105613708
30	40	0.25	0.006524143740534782	0.2697181105613708	30	64000	68921	4	30	40	6e-06	0.25	0.006524143740534782	0.2697181105613708
300	40	0.15625	0.004296359606087208	0.7332749366760254	300	64000	68921	4	300	40	6e-06	0.15625	0.004296359606087208	0.7332749366760254
300	40	0.15625	0.004296359606087208	0.7332749366760254	300	64000	68921	4	300	40	6e-06	0.15625	0.004296359606087208	0.7332749366760254
300	40	0.15625	0.004296359606087208	0.7332749366760254	300	64000	68921	4	300	40	6e-06	0.15625	0.004296359606087208	0.7332749366760254
400	40	0.0390625	0.000175028049852699	0.7090670466423035	400	64000	68921	4	400	40	6e-06	0.0390625	0.000175028049852699	0.7090670466423035
400	40	0.0390625	0.000175028049852699	0.7090670466423035	400	64000	68921	4	400	40	6e-06	0.0390625	0.000175028049852699	0.7090670466423035
400	40	0.0390625	0.000175028049852699	0.7090670466423035	400	64000	68921	4	400	40	6e-06	0.0390625	0.000175028049852699	0.7090670466423035
50	40	0.1875	0.0137790571898222	0.419161468744278	50	64000	68921	4	50	40	6e-06	0.1875	0.0137790571898222	0.419161468744278
50	40	0.1875	0.0137790571898222	0.419161468744278	50	64000	68921	4	50	40	6e-06	0.1875	0.0137790571898222	0.419161468744278
50	40	0.1875	0.0137790571898222	0.419161468744278	50	64000	68921	4	50	40	6e-06	0.1875	0.0137790571898222	0.419161468744278
500	40	0.0390625	0.0003328419697936624	0.7258857488632202	500	64000	68921	4	500	40	6e-06	0.0390625	0.0003328419697936624	0.7258857488632202
500	40	0.0390625	0.0003328419697936624	0.7258857488632202	500	64000	68921	4	500	40	6e-06	0.0390625	0.0003328419697936624	0.7258857488632202
500	40	0.0390625	0.0003328419697936624	0.7258857488632202	500	64000	68921	4	500	40	6e-06	0.0390625	0.0003328419697936624	0.7258857488632202
600	40	0.04296875	0.0003124377981293947	0.7623253464698792	600	64000	68921	4	600	40	6e-06	0.04296875	0.0003124377981293947	0.7623253464698792
600	40	0.04296875	0.0003124377981293947	0.7623253464698792	600	64000	68921	4	600	40	6e-06	0.04296875	0.0003124377981293947	0.7623253464698792
600	40	0.04296875	0.0003124377981293947	0.7623253464698792	600	64000	68921	4	600	40	6e-06	0.04296875	0.0003124377981293947	0.7623253464698792
100	15	0.0078125	0.001371321035549045	0.03245861455798149	100	3375	4096	5	100	15	7e-06	0.0078125	0.001371321035549045	0.03245861455798149
100	15	0.0078125	0.001371321035549045	0.03245861455798149	100	3375	4096	5	100	15	6e-06	0.0078125	0.001371321035549045	0.03245861455798149
100	15	0.0078125	0.001371321035549045	0.03245861455798149	100	3375	4096	5	100	15	5e-06	0.0078125	0.001371321035549045	0.03245861455798149
20	15	0.01953125	4.711175643024035e-05	0.01972990110516548	20	3375	4096	5	20	15	6e-06	0.01953125	4.711175643024035e-05	0.01972990110516548
20	15	0.01953125	4.711175643024035e-05	0.01972990110516548	20	3375	4096	5	20	15	6e-06	0.01953125	4.711175643024035e-05	0.01972990110516548
20	15	0.01953125	4.711175643024035e-05	0.01972990110516548	20	3375	4096	5	20	15	6e-06	0.01953125	4.711175643024035e-05	0.01972990110516548
200	15	0.0068359375	0.0006029870710335672	0.02872246317565441	200	3375	4096	5	200	15	6e-06	0.0068359375	0.0006029870710335672	0.02872246317565441
200	15	0.0068359375	0.0006029870710335672	0.02872246317565441	200	3375	4096	5	200	15	6e-06	0.0068359375	0.0006029870710335672	0.02872246317565441
200	15	0.0068359375	0.0006029870710335672	0.02872246317565441	200	3375	4096	5	200	15	6e-06	0.0068359375	0.0006029870710335672	0.02872246317565441
30	15	0.01171875	0.01198113150894642	0.01174568571150303	30	3375	4096	5	30	15	5e-06	0.01171875	0.01198113150894642	0.01174568571150303
30	15	0.01171875	0.01198113150894642	0.01174568571150303	30	3375	4096	5	30	15	5e-06	0.01171875	0.01198113150894642	0.01174568571150303
30	15	0.01171875	0.01198113150894642	0.01174568571150303	30	3375	4096	5	30	15	6e-06	0.01171875	0.01198113150894642	0.01174568571150303
300	15	0.0048828125	8.410291047766805e-05	0.03721315041184425	281	3375	4096	5	300	15	0.631968	0.009765625	0.0005493334610946476	0.04013536125421524
300	15	0.0048828125	8.410291047766805e-05	0.03721315041184425	281	3375	4096	5	300	15	0.631042	0.009765625	0.0005493334610946476	0.04013536125421524
300	15	0.0048828125	8.410291047766805e-05	0.03721315041184425	281	3375	4096	5	300	15	0.631753	0.009765625	0.0005493334610946476	0.04013536125421524
400	15	0.0048828125	8.410291047766805e-05	0.03721315041184425	281	3375	4096	5	400	15	0.996082	0.0087890625	0.0004872485878877342	0.04263487830758095
400	15	0.0048828125	8.410291047766805e-05	0.03721315041184425	281	3375	4096	5	400	15	1.004125	0.0087890625	0.0004872485878877342	0.04263487830758095
400	15	0.0048828125	8.410291047766805e-05	0.03721315041184425	281	3375	4096	5	400	15	0.997789	0.0087890625	0.0004872485878877342	0.04263487830758095
50	15	0.015625	0.0001317902351729572	0.0392179936170578	50	3375	4096	5	50	15	6e-06	0.015625	0.0001317902351729572	0.0392179936170578
50	15	0.015625	0.0001317902351729572	0.0392179936170578	50	3375	4096	5	50	15	6e-06	0.015625	0.0001317902351729572	0.0392179936170578
50	15	0.015625	0.0001317902351729572	0.0392179936170578	50	3375	4096	5	50	15	6e-06	0.015625	0.0001317902351729572	0.0392179936170578
500	15	0.0048828125	8.410291047766805e-05	0.03721315041184425	281	3375	4096	5	500	15	0.995672	0.0087890625	0.0004872485878877342	0.04263487830758095
500	15	0.0048828125	8.410291047766805e-05	0.03721315041184425	281	3375	4096	5	500	15	0.996756	0.0087890625	0.0004872485878877342	0.04263487830758095
500	15	0.0048828125	8.410291047766805e-05	0.03721315041184425	281	3375	4096	5	500	15	0.997186	0.0087890625	0.0004872485878877342	0.04263487830758095
600	15	0.0048828125	8.410291047766805e-05	0.03721315041184425	281	3375	4096	5	600	15	0.996703	0.0087890625	0.0004872485878877342	0.04263487830758095
600	15	0.0048828125	8.410291047766805e-05	0.03721315041184425	281	3375	4096	5	600	15	0.996463	0.0087890625	0.0004872485878877342	0.04263487830758095
600	15	0.0048828125	8.410291047766805e-05	0.03721315041184425	281	3375	4096	5	600	15	0.9961989999999999	0.0087890625	0.0004872485878877342	0.04263487830758095
100	20	0.013671875	0.002767992205917835	0.07353933900594711	100	8000	9261	5	100	20	6e-06	0.013671875	0.002767992205917835	0.07353933900594711
100	20	0.013671875	0.002767992205917835	0.07353933900594711	100	8000	9261	5	100	20	6e-06	0.013671875	0.002767992205917835	0.07353933900594711
100	20	0.013671875	0.002767992205917835	0.07353933900594711	100	8000	9261	5	100	20	5e-06	0.013671875	0.002767992205917835	0.07353933900594711
20	20	0.00299072265625	0.0007700459682382643	0.003479489823803306	20	8000	9261	5	20	20	6e-06	0.00299072265625	0.0007700459682382643	0.003479489823803306
20	20	0.00299072265625	0.0007700459682382643	0.003479489823803306	20	8000	9261	5	20	20	6e-06	0.00299072265625	0.0007700459682382643	0.003479489823803306
20	20	0.00299072265625	0.0007700459682382643	0.003479489823803306	20	8000	9261	5	20	20	6e-06	0.00299072265625	0.0007700459682382643	0.003479489823803306
200	20	0.02734375	0.0002149456704501063	0.09581121802330017	200	8000	9261	5	200	20	6e-06	0.02734375	0.0002149456704501063	0.09581121802330017
200	20	0.02734375	0.0002149456704501063	0.09581121802330017	200	8000	9261	5	200	20	6e-06	0.02734375	0.0002149456704501063	0.09581121802330017
200	20	0.02734375	0.0002149456704501063	0.09581121802330017	200	8000	9261	5	200	20	6e-06	0.02734375	0.0002149456704501063	0.09581121802330017
30	20	0.015625	4.058805643580854e-05	0.02052950486540794	30	8000	9261	5	30	20	6e-06	0.015625	4.058805643580854e-05	0.02052950486540794
30	20	0.015625	4.058805643580854e-05	0.02052950486540794	30	8000	9261	5	30	20	6e-06	0.015625	4.058805643580854e-05	0.02052950486540794
30	20	0.015625	4.058805643580854e-05	0.02052950486540794	30	8000	9261	5	30	20	6e-06	0.015625	4.058805643580854e-05	0.02052950486540794
300	20	0.013671875	0.0003594927839003503	0.09575246274471283	300	8000	9261	5	300	20	6e-06	0.013671875	0.0003594927839003503	0.09575246274471283
300	20	0.013671875	0.0003594927839003503	0.09575246274471283	300	8000	9261	5	300	20	6e-06	0.013671875	0.0003594927839003503	0.09575246274471283
300	20	0.013671875	0.0003594927839003503	0.09575246274471283	300	8000	9261	5	300	20	6e-06	0.013671875	0.0003594927839003503	0.09575246274471283
400	20	0.01953125	0.0004449364205356687	0.1201809495687485	400	8000	9261	5	400	20	6e-06	0.01953125	0.0004449364205356687	0.1201809495687485
400	20	0.01953125	0.0004449364205356687	0.1201809495687485	400	8000	9261	5	400	20	7e-06	0.01953125	0.0004449364205356687	0.1201809495687485
400	20	0.01953125	0.0004449364205356687	0.1201809495687485	400	8000	9261	5	400	20	6e-06	0.01953125	0.0004449364205356687	0.1201809495687485
50	20	0.015625	0.001421794877387583	0.02630037069320679	50	8000	9261	5	50	20	6e-06	0.015625	0.001421794877387583	0.02630037069320679
50	20	0.015625	0.001421794877387583	0.02630037069320679	50	8000	9261	5	50	20	6e-06	0.015625	0.001421794877387583	0.02630037069320679
50	20	0.015625	0.001421794877387583	0.02630037069320679	50	8000	9261	5	50	20	6e-06	0.015625	0.001421794877387583	0.02630037069320679
500	20	0.015625	2.660080826899502e-05	0.1143284887075424	409	8000	9261	5	500	20	2.43918	0.0126953125	0.001903043244965374	0.1188791543245316
500	20	0.015625	2.660080826899502e-05	0.1143284887075424	409	8000	9261	5	500	20	2.443399	0.0126953125	0.001903043244965374	0.1188791543245316
500	20	0.015625	2.660080826899502e-05	0.1143284887075424	409	8000	9261	5	500	20	2.443568	0.0126953125	0.001903043244965374	0.1188791543245316
600	20	0.015625	2.660080826899502e-05	0.1143284887075424	409	8000	9261	5	600	20	2.452486	0.0126953125	0.001903043244965374	0.1188791543245316
600	20	0.015625	2.660080826899502e-05	0.1143284887075424	409	8000	9261	5	600	20	2.446436	0.0126953125	0.001903043244965374	0.1188791543245316
600	20	0.015625	2.660080826899502e-05	0.1143284887075424	409	8000	9261	5	600	20	2.440757	0.0126953125	0.001903043244965374	0.1188791543245316
100	22	0.046875	0.00176820217166096	0.1171048283576965	100	10648	12167	5	100	22	6e-06	0.046875	0.00176820217166096	0.1171048283576965
100	22	0.046875	0.00176820217166096	0.1171048283576965	100	10648	12167	5	100	22	5e-06	0.046875	0.00176820217166096	0.1171048283576965
100	22	0.046875	0.00176820217166096	0.1171048283576965	100	10648	12167	5	100	22	5e-06	0.046875	0.00176820217166096	0.1171048283576965
20	22	0.109375	0.000332930008880794	0.1204245686531067	20	10648	12167	5	20	22	5e-06	0.109375	0.000332930008880794	0.1204245686531067
20	22	0.109375	0.000332930008880794	0.1204245686531067	20	10648	12167	5	20	22	6e-06	0.109375	0.000332930008880794	0.1204245686531067
20	22	0.109375	0.000332930008880794	0.1204245686531067	20	10648	12167	5	20	22	6e-06	0.109375	0.000332930008880794	0.1204245686531067
200	22	0.013671875	0.0001413031131960452	0.09476426243782043	200	10648	12167	5	200	22	6e-06	0.013671875	0.0001413031131960452	0.09476426243782043
200	22	0.013671875	0.0001413031131960452	0.09476426243782043	200	10648	12167	5	200	22	6e-06	0.013671875	0.0001413031131960452	0.09476426243782043
200	22	0.013671875	0.0001413031131960452	0.09476426243782043	200	10648	12167	5	200	22	6e-06	0.013671875	0.0001413031131960452	0.09476426243782043
30	22	0.140625	1.527101449028123e-05	0.1711035966873169	30	10648	12167	5	30	22	6e-06	0.140625	1.527101449028123e-05	0.1711035966873169
30	22	0.140625	1.527101449028123e-05	0.1711035966873169	30	10648	12167	5	30	22	6e-06	0.140625	1.527101449028123e-05	0.1711035966873169
30	22	0.140625	1.527101449028123e-05	0.1711035966873169	30	10648	12167	5	30	22	5e-06	0.140625	1.527101449028123e-05	0.1711035966873169
300	22	0.0078125	0.004669680260121822	0.1029946506023407	300	10648	12167	5	300	22	5e-06	0.0078125	0.004669680260121822	0.1029946506023407
300	22	0.0078125	0.004669680260121822	0.1029946506023407	300	10648	12167	5	300	22	6e-06	0.0078125	0.004669680260121822	0.1029946506023407
300	22	0.0078125	0.004669680260121822	0.1029946506023407	300	10648	12167	5	300	22	6e-06	0.0078125	0.004669680260121822	0.1029946506023407
400	22	0.009765625	9.723650146042928e-05	0.1128274574875832	400	10648	12167	5	400	22	6e-06	0.009765625	9.723650146042928e-05	0.1128274574875832
400	22	0.009765625	9.723650146042928e-05	0.1128274574875832	400	10648	12167	5	400	22	6e-06	0.009765625	9.723650146042928e-05	0.1128274574875832
400	22	0.009765625	9.723650146042928e-05	0.1128274574875832	400	10648	12167	5	400	22	6e-06	0.009765625	9.723650146042928e-05	0.1128274574875832
50	22	0.03125	0.001174517092294991	0.09640537947416306	50	10648	12167	5	50	22	6e-06	0.03125	0.001174517092294991	0.09640537947416306
50	22	0.03125	0.001174517092294991	0.09640537947416306	50	10648	12167	5	50	22	6e-06	0.03125	0.001174517092294991	0.09640537947416306
50	22	0.03125	0.001174517092294991	0.09640537947416306	50	10648	12167	5	50	22	6e-06	0.03125	0.001174517092294991	0.09640537947416306
500	22	0.009765625	0.000613731739576906	0.1231642290949821	462	10648	12167	5	500	22	2.782087	0.01171875	0.001327834324911237	0.1198176890611649
500	22	0.009765625	0.000613731739576906	0.1231642290949821	462	10648	12167	5	500	22	2.785926	0.01171875	0.001327834324911237	0.1198176890611649
500	22	0.009765625	0.000613731739576906	0.1231642290949821	462	10648	12167	5	500	22	2.780343	0.01171875	0.001327834324911237	0.1198176890611649
600	22	0.009765625	0.000613731739576906	0.1231642290949821	462	10648	12167	5	600	22	3.365679	0.01171875	0.001495142932981253	0.130016103386879
600	22	0.009765625	0.000613731739576906	0.1231642290949821	462	10648	12167	5	600	22	3.366342	0.01171875	0.001495142932981253	0.130016103386879
600	22	0.009765625	0.000613731739576906	0.1231642290949821	462	10648	12167	5	600	22	3.374494	0.01171875	0.001495142932981253	0.130016103386879
100	25	0.046875	0.0001216552700498141	0.1363112330436707	100	15625	17576	5	100	25	6e-06	0.046875	0.0001216552700498141	0.1363112330436707
100	25	0.046875	0.0001216552700498141	0.1363112330436707	100	15625	17576	5	100	25	6e-06	0.046875	0.0001216552700498141	0.1363112330436707
100	25	0.046875	0.0001216552700498141	0.1363112330436707	100	15625	17576	5	100	25	6e-06	0.046875	0.0001216552700498141	0.1363112330436707
20	25	0.0029296875	3.295960414106958e-05	0.00360159226693213	20	15625	17576	5	20	25	6e-06	0.0029296875	3.295960414106958e-05	0.00360159226693213
20	25	0.0029296875	3.295960414106958e-05	0.00360159226693213	20	15625	17576	5	20	25	5e-06	0.0029296875	3.295960414106958e-05	0.00360159226693213
20	25	0.0029296875	3.295960414106958e-05	0.00360159226693213	20	15625	17576	5	20	25	6e-06	0.0029296875	3.295960414106958e-05	0.00360159226693213
200	25	0.0234375	0.0004168215382378548	0.1915530860424042	200	15625	17576	5	200	25	6e-06	0.0234375	0.0004168215382378548	0.1915530860424042
200	25	0.0234375	0.0004168215382378548	0.1915530860424042	200	15625	17576	5	200	25	5e-06	0.0234375	0.0004168215382378548	0.1915530860424042
200	25	0.0234375	0.0004168215382378548	0.1915530860424042	200	15625	17576	5	200	25	6e-06	0.0234375	0.0004168215382378548	0.1915530860424042
30	25	2.6702880859375e-05	0.01864496804773808	3.068646037718281e-05	30	15625	17576	5	30	25	5e-06	2.6702880859375e-05	0.01864496804773808	3.068646037718281e-05
30	25	2.6702880859375e-05	0.01864496804773808	3.068646037718281e-05	30	15625	17576	5	30	25	6e-06	2.6702880859375e-05	0.01864496804773808	3.068646037718281e-05
30	25	2.6702880859375e-05	0.01864496804773808	3.068646037718281e-05	30	15625	17576	5	30	25	6e-06	2.6702880859375e-05	0.01864496804773808	3.068646037718281e-05
300	25	0.025390625	0.0004806518845725805	0.226144015789032	300	15625	17576	5	300	25	6e-06	0.025390625	0.0004806518845725805	0.226144015789032
300	25	0.025390625	0.0004806518845725805	0.226144015789032	300	15625	17576	5	300	25	6e-06	0.025390625	0.0004806518845725805	0.226144015789032
300	25	0.025390625	0.0004806518845725805	0.226144015789032	300	15625	17576	5	300	25	6e-06	0.025390625	0.0004806518845725805	0.226144015789032
400	25	0.025390625	0.0003943161573261023	0.1870577782392502	400	15625	17576	5	400	25	6e-06	0.025390625	0.0003943161573261023	0.1870577782392502
400	25	0.025390625	0.0003943161573261023	0.1870577782392502	400	15625	17576	5	400	25	6e-06	0.025390625	0.0003943161573261023	0.1870577782392502
400	25	0.025390625	0.0003943161573261023	0.1870577782392502	400	15625	17576	5	400	25	6e-06	0.025390625	0.0003943161573261023	0.1870577782392502
50	25	0.015625	3.617114998633042e-05	0.05990748479962349	50	15625	17576	5	50	25	5e-06	0.015625	3.617114998633042e-05	0.05990748479962349
50	25	0.015625	3.617114998633042e-05	0.05990748479962349	50	15625	17576	5	50	25	6e-06	0.015625	3.617114998633042e-05	0.05990748479962349
50	25	0.015625	3.617114998633042e-05	0.05990748479962349	50	15625	17576	5	50	25	6e-06	0.015625	3.617114998633042e-05	0.05990748479962349
500	25	0.01171875	0.002932272152975202	0.1725494116544724	500	15625	17576	5	500	25	6e-06	0.01171875	0.002932272152975202	0.1725494116544724
500	25	0.01171875	0.002932272152975202	0.1725494116544724	500	15625	17576	5	500	25	6e-06	0.01171875	0.002932272152975202	0.1725494116544724
500	25	0.01171875	0.002932272152975202	0.1725494116544724	500	15625	17576	5	500	25	6e-06	0.01171875	0.002932272152975202	0.1725494116544724
600	25	0.01953125	0.0013195073697716	0.2008878737688065	542	15625	17576	5	600	25	5.455066	0.025390625	0.0005133085651323199	0.202253520488739
600	25	0.01953125	0.0013195073697716	0.2008878737688065	542	15625	17576	5	600	25	5.459462	0.025390625	0.0005133085651323199	0.202253520488739
600	25	0.01953125	0.0013195073697716	0.2008878737688065	542	15625	17576	5	600	25	5.459159	0.025390625	0.0005133085651323199	0.202253520488739
100	28	0.046875	0.000176403351360932	0.2387199401855469	100	21952	24389	5	100	28	6e-06	0.046875	0.000176403351360932	0.2387199401855469
100	28	0.046875	0.000176403351360932	0.2387199401855469	100	21952	24389	5	100	28	5e-06	0.046875	0.000176403351360932	0.2387199401855469
100	28	0.046875	0.000176403351360932	0.2387199401855469	100	21952	24389	5	100	28	6e-06	0.046875	0.000176403351360932	0.2387199401855469
20	28	0.0625	0.0004532300808932632	0.07080459594726562	20	21952	24389	5	20	28	6e-06	0.0625	0.0004532300808932632	0.07080459594726562
20	28	0.0625	0.0004532300808932632	0.07080459594726562	20	21952	24389	5	20	28	6e-06	0.0625	0.0004532300808932632	0.07080459594726562
20	28	0.0625	0.0004532300808932632	0.07080459594726562	20	21952	24389	5	20	28	6e-06	0.0625	0.0004532300808932632	0.07080459594726562
200	28	0.0625	0.0002294881123816594	0.3615925312042236	200	21952	24389	5	200	28	6e-06	0.0625	0.0002294881123816594	0.3615925312042236
200	28	0.0625	0.0002294881123816594	0.3615925312042236	200	21952	24389	5	200	28	6e-06	0.0625	0.0002294881123816594	0.3615925312042236
200	28	0.0625	0.0002294881123816594	0.3615925312042236	200	21952	24389	5	200	28	6e-06	0.0625	0.0002294881123816594	0.3615925312042236
30	28	0.10546875	0.0125072356313467	0.1074871122837067	30	21952	24389	5	30	28	6e-06	0.10546875	0.0125072356313467	0.1074871122837067
30	28	0.10546875	0.0125072356313467	0.1074871122837067	30	21952	24389	5	30	28	6e-06	0.10546875	0.0125072356313467	0.1074871122837067
30	28	0.10546875	0.0125072356313467	0.1074871122837067	30	21952	24389	5	30	28	6e-06	0.10546875	0.0125072356313467	0.1074871122837067
300	28	0.046875	0.001859877724200487	0.2993341386318207	300	21952	24389	5	300	28	6e-06	0.046875	0.001859877724200487	0.2993341386318207
300	28	0.046875	0.001859877724200487	0.2993341386318207	300	21952	24389	5	300	28	6e-06	0.046875	0.001859877724200487	0.2993341386318207
300	28	0.046875	0.001859877724200487	0.2993341386318207	300	21952	24389	5	300	28	6e-06	0.046875	0.001859877724200487	0.2993341386318207
400	28	0.01953125	0.0003460030711721629	0.2468418776988983	400	21952	24389	5	400	28	6e-06	0.01953125	0.0003460030711721629	0.2468418776988983
400	28	0.01953125	0.0003460030711721629	0.2468418776988983	400	21952	24389	5	400	28	6e-06	0.01953125	0.0003460030711721629	0.2468418776988983
400	28	0.01953125	0.0003460030711721629	0.2468418776988983	400	21952	24389	5	400	28	5e-06	0.01953125	0.0003460030711721629	0.2468418776988983
50	28	0.09375	0.01136650331318378	0.1761869639158249	50	21952	24389	5	50	28	6e-06	0.09375	0.01136650331318378	0.1761869639158249
50	28	0.09375	0.01136650331318378	0.1761869639158249	50	21952	24389	5	50	28	5e-06	0.09375	0.01136650331318378	0.1761869639158249
50	28	0.09375	0.01136650331318378	0.1761869639158249	50	21952	24389	5	50	28	6e-06	0.09375	0.01136650331318378	0.1761869639158249
500	28	0.02734375	0.001153108198195696	0.2336390018463135	500	21952	24389	5	500	28	6e-06	0.02734375	0.001153108198195696	0.2336390018463135
500	28	0.02734375	0.001153108198195696	0.2336390018463135	500	21952	24389	5	500	28	6e-06	0.02734375	0.001153108198195696	0.2336390018463135
500	28	0.02734375	0.001153108198195696	0.2336390018463135	500	21952	24389	5	500	28	6e-06	0.02734375	0.001153108198195696	0.2336390018463135
600	28	0.015625	0.0003931706014554948	0.2525191605091095	600	21952	24389	5	600	28	6e-06	0.015625	0.0003931706014554948	0.2525191605091095
600	28	0.015625	0.0003931706014554948	0.2525191605091095	600	21952	24389	5	600	28	7e-06	0.015625	0.0003931706014554948	0.2525191605091095
600	28	0.015625	0.0003931706014554948	0.2525191605091095	600	21952	24389	5	600	28	6e-06	0.015625	0.0003931706014554948	0.2525191605091095
100	30	0.0390625	0.001186160603538156	0.1598068326711655	100	27000	29791	5	100	30	6e-06	0.0390625	0.001186160603538156	0.1598068326711655
100	30	0.0390625	0.001186160603538156	0.1598068326711655	100	27000	29791	5	100	30	6e-06	0.0390625	0.001186160603538156	0.1598068326711655
100	30	0.0390625	0.001186160603538156	0.1598068326711655	100	27000	29791	5	100	30	6e-06	0.0390625	0.001186160603538156	0.1598068326711655
20	30	0.0625	4.655171142076142e-05	0.06262433528900146	20	27000	29791	5	20	30	6e-06	0.0625	4.655171142076142e-05	0.06262433528900146
20	30	0.0625	4.655171142076142e-05	0.06262433528900146	20	27000	29791	5	20	30	6e-06	0.0625	4.655171142076142e-05	0.06262433528900146
20	30	0.0625	4.655171142076142e-05	0.06262433528900146	20	27000	29791	5	20	30	6e-06	0.0625	4.655171142076142e-05	0.06262433528900146
200	30	0.0625	7.052556611597538e-05	0.2784542441368103	200	27000	29791	5	200	30	6e-06	0.0625	7.052556611597538e-05	0.2784542441368103
200	30	0.0625	7.052556611597538e-05	0.2784542441368103	200	27000	29791	5	200	30	6e-06	0.0625	7.052556611597538e-05	0.2784542441368103
200	30	0.0625	7.052556611597538e-05	0.2784542441368103	200	27000	29791	5	200	30	6e-06	0.0625	7.052556611597538e-05	0.2784542441368103
30	30	0.125	0.0006693672039546072	0.1506070494651794	30	27000	29791	5	30	30	6e-06	0.125	0.0006693672039546072	0.1506070494651794
30	30	0.125	0.0006693672039546072	0.1506070494651794	30	27000	29791	5	30	30	5e-06	0.125	0.0006693672039546072	0.1506070494651794
30	30	0.125	0.0006693672039546072	0.1506070494651794	30	27000	29791	5	30	30	6e-06	0.125	0.0006693672039546072	0.1506070494651794
300	30	0.0234375	0.0001516592456027865	0.2552264332771301	300	27000	29791	5	300	30	6e-06	0.0234375	0.0001516592456027865	0.2552264332771301
300	30	0.0234375	0.0001516592456027865	0.2552264332771301	300	27000	29791	5	300	30	6e-06	0.0234375	0.0001516592456027865	0.2552264332771301
300	30	0.0234375	0.0001516592456027865	0.2552264332771301	300	27000	29791	5	300	30	6e-06	0.0234375	0.0001516592456027865	0.2552264332771301
400	30	0.0322265625	0.0001000836127786897	0.3010803759098053	400	27000	29791	5	400	30	6e-06	0.0322265625	0.0001000836127786897	0.3010803759098053
400	30	0.0322265625	0.0001000836127786897	0.3010803759098053	400	27000	29791	5	400	30	6e-06	0.0322265625	0.0001000836127786897	0.3010803759098053
400	30	0.0322265625	0.0001000836127786897	0.3010803759098053	400	27000	29791	5	400	30	1e-05	0.0322265625	0.0001000836127786897	0.3010803759098053
50	30	0.0625	0.0001327528152614832	0.2027058005332947	50	27000	29791	5	50	30	6e-06	0.0625	0.0001327528152614832	0.2027058005332947
50	30	0.0625	0.0001327528152614832	0.2027058005332947	50	27000	29791	5	50	30	6e-06	0.0625	0.0001327528152614832	0.2027058005332947
50	30	0.0625	0.0001327528152614832	0.2027058005332947	50	27000	29791	5	50	30	6e-06	0.0625	0.0001327528152614832	0.2027058005332947
500	30	0.017578125	0.001254502101801336	0.2514679431915283	500	27000	29791	5	500	30	5e-06	0.017578125	0.001254502101801336	0.2514679431915283
500	30	0.017578125	0.001254502101801336	0.2514679431915283	500	27000	29791	5	500	30	6e-06	0.017578125	0.001254502101801336	0.2514679431915283
500	30	0.017578125	0.001254502101801336	0.2514679431915283	500	27000	29791	5	500	30	6e-06	0.017578125	0.001254502101801336	0.2514679431915283
600	30	0.0390625	0.0003107939846813679	0.4210655689239502	600	27000	29791	5	600	30	7e-06	0.0390625	0.0003107939846813679	0.4210655689239502
600	30	0.0390625	0.0003107939846813679	0.4210655689239502	600	27000	29791	5	600	30	6e-06	0.0390625	0.0003107939846813679	0.4210655689239502
600	30	0.0390625	0.0003107939846813679	0.4210655689239502	600	27000	29791	5	600	30	6e-06	0.0390625	0.0003107939846813679	0.4210655689239502
100	35	0.078125	0.002037980128079653	0.3147234916687012	100	42875	46656	5	100	35	6e-06	0.078125	0.002037980128079653	0.3147234916687012
100	35	0.078125	0.002037980128079653	0.3147234916687012	100	42875	46656	5	100	35	6e-06	0.078125	0.002037980128079653	0.3147234916687012
100	35	0.078125	0.002037980128079653	0.3147234916687012	100	42875	46656	5	100	35	6e-06	0.078125	0.002037980128079653	0.3147234916687012
20	35	0.0625	0.001576214330270886	0.08350764960050583	20	42875	46656	5	20	35	6e-06	0.0625	0.001576214330270886	0.08350764960050583
20	35	0.0625	0.001576214330270886	0.08350764960050583	20	42875	46656	5	20	35	6e-06	0.0625	0.001576214330270886	0.08350764960050583
20	35	0.0625	0.001576214330270886	0.08350764960050583	20	42875	46656	5	20	35	6e-06	0.0625	0.001576214330270886	0.08350764960050583
200	35	0.041015625	0.0001046340839820914	0.3227866291999817	200	42875	46656	5	200	35	6e-06	0.041015625	0.0001046340839820914	0.3227866291999817
